DATETIME,FOM,ID,DISCUSSION
2018-02-04/06:39:03 - 2018-02-04/06:41:03, 199.0, kgoodrich(EVA),  FEEPS calibration
2018-02-04/06:59:53 - 2018-02-04/07:01:33, 130.0, kgoodrich(EVA),  Partial MP crossing with strong flows
2018-02-04/07:01:33 - 2018-02-04/07:03:23, 130.0, kgoodrich(EVA),  Partial MP crossing with strong flows
2018-02-04/07:03:23 - 2018-02-04/07:05:03, 120.0, kgoodrich(EVA),  Multiple weak partial MP crossings
2018-02-04/07:05:03 - 2018-02-04/07:06:33, 130.0, kgoodrich(EVA),  Partial MP corssings with flow reversals
2018-02-04/07:07:13 - 2018-02-04/07:08:23, 125.0, kgoodrich(EVA),  Partial MP crossing with strong flows
2018-02-04/07:08:23 - 2018-02-04/07:09:53, 120.0, kgoodrich(EVA),  Partial MP crossing
2018-02-04/07:10:53 - 2018-02-04/07:12:13, 125.0, kgoodrich(EVA),  Partial MP crossing large flows
2018-02-04/07:13:23 - 2018-02-04/07:15:13, 110.0, kgoodrich(EVA),"  Possible boundary crossing, flow reversal "
2018-02-04/07:15:43 - 2018-02-04/07:16:43, 130.0, kgoodrich(EVA),"  Partial MP crossing, large flows"
2018-02-04/07:17:13 - 2018-02-04/07:19:23, 130.0, kgoodrich(EVA), Partial MP crossing with strong flows
2018-02-04/07:19:23 - 2018-02-04/07:21:53, 130.0, kgoodrich(EVA)," MP crossing, strong flows Bz reversal"
2018-02-04/07:21:53 - 2018-02-04/07:24:03, 110.0, kgoodrich(EVA),  Magnetosheath CS
2018-02-04/07:27:33 - 2018-02-04/07:29:43,  50.0, kgoodrich(EVA),"  Magnetosheath, magnetic turbulence with wave activity"
2018-02-04/07:30:53 - 2018-02-04/07:32:33,  30.0, kgoodrich(EVA),  Magnetosheath mirror mode waves 
2018-02-04/07:32:33 - 2018-02-04/07:34:23,  30.0, kgoodrich(EVA),  Magnetosheath mirror mode waves 
2018-02-04/07:34:23 - 2018-02-04/07:36:03,  30.0, kgoodrich(EVA),  Magnetosheath mirror mode waves 
2018-02-04/07:49:43 - 2018-02-04/07:51:53,  35.0, kgoodrich(EVA),  Magnetosheath high frequency E wave activity
2018-02-04/07:51:53 - 2018-02-04/07:54:23,  50.0, kgoodrich(EVA),  Magnetosheath turbulence
2018-02-04/07:54:23 - 2018-02-04/07:57:23,  50.0, kgoodrich(EVA),  Magnetosheath turbulence
2018-02-04/08:19:33 - 2018-02-04/08:21:43, 130.0, kgoodrich(EVA),  Magnetosheath magnetic nulls and CSs
2018-02-04/08:21:43 - 2018-02-04/08:23:33, 130.0, kgoodrich(EVA),  Magnetosheath magnetic nulls and CSs
2018-02-04/08:33:33 - 2018-02-04/08:34:03, 120.0, kgoodrich(EVA),  Magnetosheath magnetic nulls and CSs
2018-02-04/08:37:03 - 2018-02-04/08:39:13, 130.0, kgoodrich(EVA),  Magnetosheath CSs and magnetic nulls
2018-02-04/08:40:33 - 2018-02-04/08:42:43, 120.0, kgoodrich(EVA),  Magnetosheath magnetic nulls
2018-02-04/08:42:43 - 2018-02-04/08:45:33, 100.0, kgoodrich(EVA),  Possible Kelvin-Helmholtz
2018-02-04/08:45:33 - 2018-02-04/08:46:53, 100.0, kgoodrich(EVA),  Possible Kelvin-Helmholtz
2018-02-04/08:46:53 - 2018-02-04/08:48:33, 100.0, kgoodrich(EVA),  Possible Kelvin-Helmholtz
2018-02-04/08:48:33 - 2018-02-04/08:51:03, 100.0, kgoodrich(EVA),  Possible Kelvin-Helmholtz
2018-02-04/08:51:03 - 2018-02-04/08:51:33,  70.0, kgoodrich(EVA), Connector segment
2018-02-04/08:51:33 - 2018-02-04/08:53:03, 100.0, kgoodrich(EVA),  Possible Kelvin-Helmholtz
2018-02-04/08:53:03 - 2018-02-04/08:55:43, 100.0, kgoodrich(EVA),  Possible Kelvin-Helmholtz
2018-02-04/08:55:43 - 2018-02-04/08:58:13, 100.0, kgoodrich(EVA),  Possible Kelvin-Helmholtz
2018-02-04/08:58:13 - 2018-02-04/09:00:33, 100.0, kgoodrich(EVA),  Possible Kelvin-Helmholtz
2018-02-04/09:00:33 - 2018-02-04/09:02:43, 100.0, kgoodrich(EVA),  Possible Kelvin-Helmholtz
2018-02-04/09:02:43 - 2018-02-04/09:05:13, 110.0, kgoodrich(EVA),  Magnetosheath high density shear event
2018-02-04/09:05:13 - 2018-02-04/09:10:13,  90.0, kgoodrich(EVA),  Turbulent BS crossing
2018-02-04/09:15:53 - 2018-02-04/09:18:23,  80.0, kgoodrich(EVA),  Multiple short shock crossings
2018-02-04/09:32:53 - 2018-02-04/09:34:23,  80.0, kgoodrich(EVA),  Multiple BS crossings
2018-02-04/09:34:23 - 2018-02-04/09:36:03,  70.0, kgoodrich(EVA),  BS crossing
2018-02-04/09:36:03 - 2018-02-04/09:39:03,  80.0, kgoodrich(EVA),  Multiple BS crossings
2018-02-04/09:39:03 - 2018-02-04/09:41:53,  70.0, kgoodrich(EVA),  BS crossing
2018-02-04/10:03:03 - 2018-02-04/10:06:53, 100.0, kgoodrich(EVA),"  Possible young, spontaneous HFA and distinct reflected ion signatures and wave activity"
2018-02-04/10:06:53 - 2018-02-04/10:10:33, 100.0, kgoodrich(EVA), Possible ULF foreshock activity 
2018-02-04/10:10:33 - 2018-02-04/10:14:23, 100.0, kgoodrich(EVA),  Possible ULF foreshock activity
2018-02-04/10:30:23 - 2018-02-04/10:31:53, 100.0, kgoodrich(EVA),  ULF foreshock activity
2018-02-04/10:31:53 - 2018-02-04/10:34:33, 100.0, kgoodrich(EVA),"  Likely HFA, ULF foreshock activity"
2018-02-04/10:34:33 - 2018-02-04/10:37:13, 100.0, kgoodrich(EVA),"  Possible HFA, ULF foreshock activity"
2018-02-04/10:37:13 - 2018-02-04/10:38:53, 125.0, kgoodrich(EVA),  Possible foreshock bubble
2018-02-04/10:38:53 - 2018-02-04/10:41:13, 100.0, kgoodrich(EVA),"  Possible HFA, ULF foreshock activity"
2018-02-04/13:30:03 - 2018-02-04/13:32:33,  80.0, kgoodrich(EVA),  Pristine solar wind
2018-02-04/13:32:33 - 2018-02-04/13:35:03,  80.0, kgoodrich(EVA),  Pristine solar wind
2018-02-04/13:35:03 - 2018-02-04/13:37:33,  80.0, kgoodrich(EVA),  Pristine solar wind
2018-02-04/13:37:33 - 2018-02-04/13:40:03,  80.0, kgoodrich(EVA),  Pristine solar wind
2018-02-05/10:14:43 - 2018-02-05/10:16:33,  40.0, kgoodrich(EVA),  Slight SW turbulence
2018-02-05/10:16:33 - 2018-02-05/10:18:13,  40.0, kgoodrich(EVA),  Slight SW turbulence
2018-02-05/10:18:13 - 2018-02-05/10:20:03,  40.0, kgoodrich(EVA),  Slight SW turbulence
2018-02-05/11:19:53 - 2018-02-05/11:22:23,  90.0, kgoodrich(EVA),  Sharp IMF rotation
2018-02-05/12:17:53 - 2018-02-05/12:18:43,  90.0, kgoodrich(EVA),  Slight IMF rotation
2018-02-06/10:56:53 - 2018-02-06/10:59:43,  80.0, kgoodrich(EVA),  Solar wind current sheets
2018-02-06/11:32:13 - 2018-02-06/11:33:33,  70.0, kgoodrich(EVA),"  Solar wind, possible current sheet"
2018-02-06/11:37:23 - 2018-02-06/11:38:53,  70.0, kgoodrich(EVA),"  Solar wind, slight change in IMF topology"
2018-02-06/11:47:53 - 2018-02-06/11:49:23,  80.0, kgoodrich(EVA),"  Solar wind, slight change in IMF topology, high energy ions"
2018-02-06/12:50:43 - 2018-02-06/12:52:33,  80.0, kgoodrich(EVA),  Solar Wind turbulence
2018-02-06/12:53:23 - 2018-02-06/12:55:43,  80.0, kgoodrich(EVA),  Bow shock crossing with prominent reflected ion population
2018-02-06/12:55:43 - 2018-02-06/12:57:53, 130.0, kgoodrich(EVA),  Magnetosheath CSs
2018-02-06/12:57:53 - 2018-02-06/12:58:43, 120.0, kgoodrich(EVA),  Magnetosheath CSs
2018-02-06/12:58:43 - 2018-02-06/13:02:13,  90.0, kgoodrich(EVA),  BS crossing with possible IMF current sheets
2018-02-06/13:15:43 - 2018-02-06/13:18:13, 100.0, kgoodrich(EVA),  Foreshock ULF activity
2018-02-06/13:18:13 - 2018-02-06/13:21:43, 110.0, kgoodrich(EVA),  Foreshock ULF activity and SLAMs
2018-02-06/13:21:43 - 2018-02-06/13:25:33, 115.0, kgoodrich(EVA),  Foreshock ULF activity and SLAMs
2018-02-06/13:25:33 - 2018-02-06/13:28:53, 100.0, kgoodrich(EVA),  Foreshock ULF activity
2018-02-06/13:28:53 - 2018-02-06/13:30:53, 110.0, kgoodrich(EVA), Turbulent foreshock activity
2018-02-06/13:32:13 - 2018-02-06/13:35:03, 100.0, kgoodrich(EVA),  Turbulent foreshock activity
2018-02-06/13:35:03 - 2018-02-06/13:37:23, 105.0, kgoodrich(EVA),  Turbulent foreshock activity
2018-02-06/13:37:23 - 2018-02-06/13:39:43, 105.0, kgoodrich(EVA),  Turbulent foreshock activity
2018-02-06/13:39:43 - 2018-02-06/13:42:03, 105.0, kgoodrich(EVA),  Turbulent foreshock activity
2018-02-06/13:42:03 - 2018-02-06/13:44:23, 105.0, kgoodrich(EVA),  Turbulent foreshock activity
2018-02-06/13:44:23 - 2018-02-06/13:46:43, 100.0, kgoodrich(EVA),  Turbulent foreshock activity
2018-02-06/13:46:43 - 2018-02-06/13:48:53, 100.0, kgoodrich(EVA),  Turbulent foreshock activity
2018-02-06/13:48:53 - 2018-02-06/13:51:13, 100.0, kgoodrich(EVA),  Turbulent foreshock activity
2018-02-06/13:51:13 - 2018-02-06/13:53:23, 100.0, kgoodrich(EVA),  Turbulent foreshock activity
2018-02-06/13:53:23 - 2018-02-06/13:55:43, 100.0, kgoodrich(EVA),  Turbulent foreshock activity
2018-02-06/13:55:43 - 2018-02-06/13:57:53, 100.0, kgoodrich(EVA),  Turbulent foreshock activity
2018-02-06/13:57:53 - 2018-02-06/14:00:13, 100.0, kgoodrich(EVA),  Turbulent foreshock activity
2018-02-06/14:01:43 - 2018-02-06/14:06:13, 120.0, kgoodrich(EVA),"  Magnetosheath, magnetic nulls and CSs"
2018-02-06/14:13:53 - 2018-02-06/14:16:13, 120.0, kgoodrich(EVA),"  Magnetosheath, magnetic nulls and CSs"
2018-02-06/14:18:43 - 2018-02-06/14:21:53, 120.0, kgoodrich(EVA),"  Magnetosheath, magnetic nulls and CSs"
2018-02-06/14:26:53 - 2018-02-06/14:31:03,  80.0, kgoodrich(EVA),  Quick turbulent BS crossings
2018-02-06/14:31:03 - 2018-02-06/14:32:43, 110.0, kgoodrich(EVA),  Magnetosheath current sheets
