DATETIME,FOM,ID,DISCUSSION
2018-10-13/01:38:23 - 2018-10-13/01:39:23,  80.0, wpaterson(EVA),  possible partial crossing
2018-10-13/01:39:43 - 2018-10-13/01:41:33, 180.0, wpaterson(EVA),"  Mpause crossing, ion jet w/ possible reversal,elevated currents, elevated trig eflux, very weak B in two places w large ExB"
2018-10-13/01:43:23 - 2018-10-13/01:45:23, 100.0, wpaterson(EVA),  partial Mpause crossing
2018-10-13/01:48:23 - 2018-10-13/01:50:53, 160.0, wpaterson(EVA),"  Two sets out-in-out crosssings, elevated currents, no Bz reversal, elevated trig eflux, ion jets likely reversals, elevated currents"
2018-10-13/01:55:03 - 2018-10-13/01:56:53,  90.0, wpaterson(EVA),  likely partial Mpause crossing
2018-10-13/02:02:03 - 2018-10-13/02:03:13, 100.0, wpaterson(EVA),  Mpause crossing or partial crossing
2018-10-13/02:03:53 - 2018-10-13/02:05:23, 100.0, wpaterson(EVA),  Mpause crossing or partial crossing
2018-10-13/02:09:03 - 2018-10-13/02:10:33, 100.0, wpaterson(EVA),  Mpause crossing or partial crossing
2018-10-13/02:14:03 - 2018-10-13/02:15:43, 100.0, wpaterson(EVA),"  Mpause crossing or partial crossing, bl in magnetosphere"
2018-10-13/02:16:43 - 2018-10-13/02:18:13, 100.0, wpaterson(EVA),  Mpause crossing
2018-10-13/02:18:33 - 2018-10-13/02:19:33, 110.0, wpaterson(EVA),  Mpause crossing
2018-10-13/02:22:23 - 2018-10-13/02:23:33, 100.0, wpaterson(EVA),  Mpause crossing or partial
2018-10-13/02:25:43 - 2018-10-13/02:28:13, 110.0, wpaterson(EVA),  likely Mpause crossing
2018-10-13/02:31:43 - 2018-10-13/02:32:33, 110.0, wpaterson(EVA),  partial Mpause crossing strong current
2018-10-13/02:34:53 - 2018-10-13/02:35:23, 100.0, wpaterson(EVA),  partial Mpause crossing
2018-10-13/02:36:03 - 2018-10-13/02:36:43, 100.0, wpaterson(EVA),  partial Mpause crossing
2018-10-13/02:41:33 - 2018-10-13/02:42:53, 140.0, wpaterson(EVA),"  MP crossing, ion jet, B strong Nward"
2018-10-13/02:43:53 - 2018-10-13/02:45:43, 100.0, wpaterson(EVA),  Mpause crossings or partials
2018-10-13/02:45:53 - 2018-10-13/02:47:03, 130.0, wpaterson(EVA),"  MP crossing or near crossing, Bz Nward"
2018-10-13/02:48:13 - 2018-10-13/02:51:53, 110.0, wpaterson(EVA),"  Mpause crossings r near crossings, ion jet, uni- and bi-streaming electrons,Bz reverses, |B| does not approach zero"
2018-10-13/09:53:53 - 2018-10-13/09:57:33, 100.0, wpaterson(EVA),  Bow shock and turbulent magnetosheath out
2018-10-13/09:58:23 - 2018-10-13/09:59:33, 100.0, wpaterson(EVA),  Bow shock and turbulent magnetosheath in
2018-10-13/10:09:43 - 2018-10-13/10:10:53, 100.0, wpaterson(EVA),  Bow shock out
2018-10-13/10:15:23 - 2018-10-13/10:17:23, 100.0, wpaterson(EVA),  Bow shock in
2018-10-13/10:18:53 - 2018-10-13/10:21:23,   2.0, wpaterson(EVA),  Bow shock 
2018-10-13/10:22:23 - 2018-10-13/10:23:43, 100.0, wpaterson(EVA),  Bow shock
2018-10-13/10:30:33 - 2018-10-13/10:32:33, 100.0, wpaterson(EVA),  Bow shock
2018-10-13/10:33:43 - 2018-10-13/10:34:23, 100.0, wpaterson(EVA),  Bow shock
2018-10-13/10:34:43 - 2018-10-13/10:35:53, 100.0, wpaterson(EVA),  Bow shock
2018-10-13/15:14:33 - 2018-10-13/15:17:43, 100.0, wpaterson(EVA),  bow shock
2018-10-13/15:59:13 - 2018-10-13/16:01:53, 100.0, wpaterson(EVA),  bow shock
2018-10-13/16:01:53 - 2018-10-13/16:04:33, 100.0, wpaterson(EVA),  bow shock
2018-10-13/18:43:53 - 2018-10-13/18:45:33,  90.0, wpaterson(EVA),  beginning of 10 minute interval of high magnetosheath density.  Peak occurs ~4 mins later.
2018-10-13/18:45:33 - 2018-10-13/18:48:03,  80.0, wpaterson(EVA),  fill
2018-10-13/18:48:03 - 2018-10-13/18:50:13,  99.0, wpaterson(EVA),"  magnetosheath density increase from 30/cc to 100/cc, mag rotation/current structure at center.  This seg captures the peak."
2018-10-13/18:50:13 - 2018-10-13/18:54:13,  80.0, wpaterson(EVA),  fill
2018-10-13/18:54:13 - 2018-10-13/18:56:03,  80.0, wpaterson(EVA),  end of event
2018-10-13/19:12:33 - 2018-10-13/19:15:43,  90.0, wpaterson(EVA),  msheath field rotation w/ streaming electrons
2018-10-13/19:56:03 - 2018-10-13/19:57:43,  80.0, wpaterson(EVA),  msheath field rotation w/ streaming electrons
2018-10-14/14:42:13 - 2018-10-14/14:44:03, 100.0, wpaterson(EVA),  partial Mpause crossing
2018-10-14/14:53:33 - 2018-10-14/14:55:33, 110.0, wpaterson(EVA),"  Mpause crossing, out-in"
2018-10-14/14:57:03 - 2018-10-14/14:59:43, 110.0, wpaterson(EVA),  Mpause crossing in-out with bl
2018-10-14/15:05:33 - 2018-10-14/15:08:13,  40.0, wpaterson(EVA),"  Mpause crossings, out-in-out"
2018-10-14/15:21:13 - 2018-10-14/15:22:33, 110.0, wpaterson(EVA),  Mpause crossing out-in
2018-10-14/15:27:23 - 2018-10-14/15:28:43, 110.0, wpaterson(EVA),  Mpause crossing in-out
2018-10-14/15:46:33 - 2018-10-14/15:51:13, 100.0, wpaterson(EVA),  Mpause partial crossing
2018-10-14/16:26:03 - 2018-10-14/16:28:53, 120.0, wpaterson(EVA),"  Mpause crossing out-in-out, especially strong electron bi-streaming"
2018-10-14/16:48:33 - 2018-10-14/16:49:53, 140.0, wpaterson(EVA),  Mpause crossing out in
2018-10-14/16:49:53 - 2018-10-14/16:51:03, 140.0, wpaterson(EVA),  Mpause crossing in-out
2018-10-14/17:40:33 - 2018-10-14/17:43:13, 110.0, wpaterson(EVA),  Mpause crossing or partial crossing
2018-10-14/18:00:43 - 2018-10-14/18:03:43, 110.0, wpaterson(EVA),  Mpause crossings or partian crossings
2018-10-14/18:13:53 - 2018-10-14/18:16:23, 110.0, wpaterson(EVA),  Mpause crossings or partial crossings
2018-10-14/19:02:03 - 2018-10-14/19:05:33, 150.0, wpaterson(EVA)," Mpause crossing in-out, possible ion jet"
2018-10-14/19:07:43 - 2018-10-14/19:11:33, 110.0, wpaterson(EVA),  Mpause crossing out-in
2018-10-14/19:17:43 - 2018-10-14/19:19:33, 110.0, wpaterson(EVA),  Partial Mpause crossing
2018-10-14/19:23:13 - 2018-10-14/19:24:23, 110.0, wpaterson(EVA),  Partial Mpause crossing
2018-10-14/19:26:03 - 2018-10-14/19:29:33, 100.0, wpaterson(EVA),  MP crossing or partial crossing w/ bl
2018-10-14/19:31:43 - 2018-10-14/19:35:33, 100.0, wpaterson(EVA),  partial mpause crossings
2018-10-14/19:35:33 - 2018-10-14/19:39:23, 100.0, wpaterson(EVA),  partial mpause crossings
2018-10-14/19:49:33 - 2018-10-14/19:53:23, 100.0, wpaterson(EVA),  Mpause crossing or partial crossing
2018-10-14/19:55:13 - 2018-10-14/19:57:43, 100.0, wpaterson(EVA),  Mpause crossings or partial crossings
2018-10-14/19:57:43 - 2018-10-14/20:00:23, 100.0, wpaterson(EVA),  Mpause crossings or partial crossings
2018-10-14/20:00:23 - 2018-10-14/20:03:13, 100.0, wpaterson(EVA),  possible Mpause
2018-10-14/20:03:13 - 2018-10-14/20:05:43, 110.0, wpaterson(EVA),  Mpause crossing
2018-10-14/20:05:53 - 2018-10-14/20:09:53, 140.0, wpaterson(EVA),"  Mpause crossings and partial crossings, possible ion jet"
2018-10-14/20:09:53 - 2018-10-14/20:13:53, 100.0, wpaterson(EVA),  Mpause crossings and partial crossings
2018-10-14/20:13:53 - 2018-10-14/20:17:53, 100.0, wpaterson(EVA),  Mpause crossings and partial crossings
2018-10-14/20:18:23 - 2018-10-14/20:21:43, 100.0, wpaterson(EVA),  Mpause crossings or partial crossings
2018-10-14/20:21:43 - 2018-10-14/20:23:53, 110.0, wpaterson(EVA),  possible Mpause 
2018-10-14/20:23:53 - 2018-10-14/20:27:23, 100.0, wpaterson(EVA),  Mpause crossings or partial crossings
2018-10-14/20:27:23 - 2018-10-14/20:31:03, 100.0, wpaterson(EVA),  Mpause crossings or partial crossings
2018-10-14/20:36:03 - 2018-10-14/20:39:43, 140.0, wpaterson(EVA),"  Mpause crossing or partial, possible ion jets"
2018-10-14/20:43:43 - 2018-10-14/20:46:23, 100.0, wpaterson(EVA),  Mpause crossing or partial crossing
2018-10-14/20:49:03 - 2018-10-14/20:53:33, 100.0, wpaterson(EVA),  Mpause crossings or partial crossings
2018-10-14/21:08:03 - 2018-10-14/21:12:03, 110.0, wpaterson(EVA),  Mpause crossing or partial
2018-10-14/21:18:43 - 2018-10-14/21:21:53, 110.0, wpaterson(EVA),  Mpause crossing or partial
2018-10-14/21:22:43 - 2018-10-14/21:26:03, 100.0, wpaterson(EVA),  Mpause crossings or partial
2018-10-14/21:26:03 - 2018-10-14/21:29:33, 100.0, wpaterson(EVA),  Mpause crossings or partial
2018-10-14/21:31:53 - 2018-10-14/21:35:33, 100.0, wpaterson(EVA),  Mpause crossing or partial
2018-10-14/21:41:43 - 2018-10-14/21:44:33, 100.0, wpaterson(EVA),  Mpause crossing or partial
2018-10-14/22:23:53 - 2018-10-14/22:27:53, 140.0, wpaterson(EVA),  Mpause crossing or partial cross plus electron heatin inside magnetosphere
2018-10-14/22:27:53 - 2018-10-14/22:31:53, 140.0, wpaterson(EVA),  Mpause crossing or partial cross plus electron heatin inside magnetosphere
