DATETIME,FOM,ID,DISCUSSION
2017-10-23/15:57:23 - 2017-10-23/15:59:43, 150.0, jshuster(EVA),"  Solar wind interval, many Bz-reversals, possible |B| null, velocity enhancements, density variations, ion and electron heating, ~1 kHz wave activity, possible signatures of solar wind reconnecting current sheets and/or flux ropes."
2017-10-23/15:59:43 - 2017-10-23/16:02:13, 150.0, jshuster(EVA),"  Solar wind interval, many Bz-reversals, possible |B| null, velocity enhancements, density variations, ion and electron heating, ~1 kHz wave activity, possible signatures of solar wind reconnecting current sheets and/or flux ropes."
2017-10-23/16:02:13 - 2017-10-23/16:04:33, 150.0, jshuster(EVA),"  Solar wind interval, many Bz-reversals, possible |B| null, velocity enhancements, density variations, ion and electron heating, ~1 kHz wave activity, possible signatures of solar wind reconnecting current sheets and/or flux ropes."
2017-10-23/16:06:13 - 2017-10-23/16:07:43, 130.0, jshuster(EVA),"  Bz-reversals, density cavities, interesting B-field oscillations, ~1-10 kHz wave activity, notable electron heating, possible flux rope signatures."
2017-10-23/16:09:33 - 2017-10-23/16:11:13, 150.0, jshuster(EVA),"  Possible series of flux ropes, Bz-reversals, density cavity, electron energization and heating, ~1-10 kHz wave activity."
2017-10-23/16:17:53 - 2017-10-23/16:20:43, 120.0, jshuster(EVA),"  Another possible flux rope, notable Bz-reversal with density fluctuations."
2017-10-23/16:21:33 - 2017-10-23/16:24:13, 140.0, jshuster(EVA),"  Multiple interesting Bz-reversals, electron heating, density dip & enhancements."
2017-10-23/16:31:53 - 2017-10-23/16:35:13,  90.0, jshuster(EVA),"  Potential magnetic hole structure, dip in |B| with density cavity, along with interesting low-frequency |B|-oscillations, possible electron heating."
2017-10-23/16:37:23 - 2017-10-23/16:40:03, 100.0, jshuster(EVA),"  Interesting Bz-oscillations, density dip, possible ion heating, curlometer signatures."
2017-10-23/17:09:23 - 2017-10-23/17:10:43,  80.0, jshuster(EVA),  Possible electron-scale current structure associated with Bz-reversal.
2017-10-23/17:29:23 - 2017-10-23/17:31:53,   0.5, ABS,  
2017-10-23/18:01:53 - 2017-10-23/18:03:43, 160.0, jshuster(EVA)," Reconnection candidate: strong curlometer current signature, likely magnetic nulls, density depletion, magnetic field reversals."
2017-10-23/18:06:43 - 2017-10-23/18:10:33, 100.0, jshuster(EVA),"  Interesting interval of Bz-reversals, density gradients, and electron heating."
2017-10-23/18:10:33 - 2017-10-23/18:12:23,  80.0, jshuster(EVA),  Energetic proton flux enhancements.
