DATETIME,FOM,ID,DISCUSSION
2016-05-31/02:50:24 - 2016-05-31/02:53:54, 10.0, svines(EVA),  Enerergetic heavy ion enhancement
2016-05-31/03:08:04 - 2016-05-31/03:11:34, 15.0, svines(EVA),  Bursty bulk flow?
2016-05-31/03:12:24 - 2016-05-31/03:15:24, 15.0, svines(EVA),  Bursty bulk flow?
2016-05-31/03:21:24 - 2016-05-31/03:23:34, 20.0, svines(EVA),  Energetic particle injection
2016-05-31/03:32:34 - 2016-05-31/03:35:04, 20.0, svines(EVA),"  Fast Earthward flow, energetic particle enhancement"
2016-05-31/03:41:54 - 2016-05-31/03:45:54, 20.0, svines(EVA),  Fast Earthward flow
2016-05-31/03:51:04 - 2016-05-31/03:55:34, 20.0, svines(EVA),"  Fast Earthward flow, wave activity"
2016-05-31/03:55:34 - 2016-05-31/04:00:14, 15.0, svines(EVA),"  Energetic particle enhancement, wave activity"
2016-05-31/04:05:34 - 2016-05-31/04:09:14, 10.0, svines(EVA), Interesting proton moments/Flow reversal 
2016-05-31/04:11:04 - 2016-05-31/04:15:04, 10.0, svines(EVA), Interesting proton moments and B enhancement
2016-05-31/04:17:34 - 2016-05-31/04:20:44, 15.0, svines(EVA),  Fast Earthward flow and reversal
2016-05-31/04:41:54 - 2016-05-31/04:43:54, 25.0, svines(EVA),"  Energetic particle enhancement, fast Earthward flow and flow reversal"
2016-05-31/04:43:54 - 2016-05-31/04:46:04, 25.0, svines(EVA),"  Energetic particle enhancement, fast Earthward flow and flow reversal"
2016-05-31/04:46:04 - 2016-05-31/04:48:04, 25.0, svines(EVA),"  Energetic particle enhancement, fast Earthward flow and flow reversal"
2016-05-31/04:48:04 - 2016-05-31/04:50:14, 25.0, svines(EVA),"  Energetic particle enhancement, fast Earthward flow and flow reversal"
2016-05-31/06:58:24 - 2016-05-31/07:00:24, 20.0, svines(EVA)," Fast Earthward flows, plasmasheet thinning"
2016-05-31/07:00:24 - 2016-05-31/07:02:24, 20.0, svines(EVA)," Fast Earthward flows, plasmasheet thinning"
2016-05-31/07:02:24 - 2016-05-31/07:04:34, 20.0, svines(EVA)," Fast Earthward flows, plasmasheet thinning"
2016-05-31/07:04:34 - 2016-05-31/07:06:34, 20.0, svines(EVA)," Fast Earthward flows, plasmasheet thinning"
2016-05-31/07:08:34 - 2016-05-31/07:13:14, 15.0, svines(EVA),  Plasmasheet boundary layer?
2016-05-31/07:48:24 - 2016-05-31/07:51:24, 30.0, svines(EVA),"  Energetic particle injection, flow reversals - Dipolarization front?"
2016-05-31/07:56:34 - 2016-05-31/07:59:14, 20.0, svines(EVA),"  Energetic particle enhancement, flow reversal"
2016-05-31/08:39:54 - 2016-05-31/08:42:34, 15.0, svines(EVA),  Energetic particle enhancement
2016-05-31/08:43:54 - 2016-05-31/08:47:54, 15.0, svines(EVA),  Energetic particle enhancement
2016-05-31/10:11:54 - 2016-05-31/10:15:54, 15.0, svines(EVA),"  Flow reversals, with density decrease"
2016-05-31/11:45:34 - 2016-05-31/11:47:24, 10.0, svines(EVA),"  Energetic particle dropout, wave activity"
2016-05-31/11:47:24 - 2016-05-31/11:49:24, 10.0, svines(EVA),"  Energetic particle dropout, wave activity"
2016-05-31/11:49:24 - 2016-05-31/11:51:14, 10.0, svines(EVA),"  Energetic particle dropout, wave activity"
2016-05-31/11:51:14 - 2016-05-31/11:53:14, 10.0, svines(EVA),"  Energetic particle dropout, wave activity"
2016-05-31/12:40:44 - 2016-05-31/12:42:54, 10.0, svines(EVA),  Energetic particle enhancements
2016-05-31/12:42:54 - 2016-05-31/12:44:54, 10.0, svines(EVA),  Energetic particle enhancements
2016-05-31/12:44:54 - 2016-05-31/12:47:04, 10.0, svines(EVA),  Energetic particle enhancements
2016-05-31/15:23:04 - 2016-05-31/15:25:24, 10.0, svines(EVA),  Plasmasheet boundary layer
2016-05-31/15:25:24 - 2016-05-31/15:27:44, 10.0, svines(EVA),  Plasmasheet boundary layer
2016-05-31/15:27:44 - 2016-05-31/15:32:04, 10.0, svines(EVA),"  Plasmasheet boundary layer, broadband wave activity"
2016-05-31/15:43:14 - 2016-05-31/15:45:24, 20.0, svines(EVA),"  Fast flows, energetic particle injection - dipolarization front?"
2016-05-31/15:45:24 - 2016-05-31/15:47:34, 20.0, svines(EVA),"  Fast flows, energetic particle injection - dipolarization front?"
2016-05-31/15:47:34 - 2016-05-31/15:49:44, 20.0, svines(EVA),"  Fast flows, energetic particle injection - dipolarization front?"
