DATETIME,FOM,ID,DISCUSSION
2017-02-10/22:42:23 - 2017-02-10/22:44:43,  10.0, fwilder(EVA),  Partial MP
2017-02-10/22:44:43 - 2017-02-10/22:47:03,  10.0, fwilder(EVA),  Partial MP
2017-02-10/22:47:03 - 2017-02-10/22:49:13,  10.0, fwilder(EVA),  Partial MP
2017-02-10/22:49:13 - 2017-02-10/22:51:33,  10.0, fwilder(EVA),  Partial MP
2017-02-10/22:51:33 - 2017-02-10/22:53:53,  10.0, fwilder(EVA),  Partial MP
2017-02-11/00:06:33 - 2017-02-11/00:08:53,  20.0, fwilder(EVA), Full MP
2017-02-11/00:08:53 - 2017-02-11/00:11:03,  20.0, fwilder(EVA), Full MP
2017-02-11/00:11:03 - 2017-02-11/00:13:23,  20.0, fwilder(EVA), Full MP
2017-02-11/00:13:23 - 2017-02-11/00:15:43,  20.0, fwilder(EVA), Full MP
2017-02-11/00:20:13 - 2017-02-11/00:22:23,  10.0, fwilder(EVA), Partial MP
2017-02-11/00:22:23 - 2017-02-11/00:23:33,  10.0, fwilder(EVA), Partial MP
2017-02-11/05:49:23 - 2017-02-11/05:52:23,  15.0, fwilder(EVA),  Partial MP
2017-02-11/05:52:23 - 2017-02-11/05:54:53,  15.0, fwilder(EVA), Partial MP
2017-02-11/06:21:43 - 2017-02-11/06:25:53,  15.0, fwilder(EVA),  Partial MP
2017-02-11/06:59:43 - 2017-02-11/07:01:33,  20.0, fwilder(EVA), Full MP
2017-02-11/07:02:53 - 2017-02-11/07:05:53,  20.0, fwilder(EVA), Full MP
2017-02-11/07:08:43 - 2017-02-11/07:11:53,  20.0, fwilder(EVA), Full MP
2017-02-11/07:17:33 - 2017-02-11/07:22:03,  20.0, fwilder(EVA), Full MP
2017-02-11/07:22:23 - 2017-02-11/07:26:13,  20.0, fwilder(EVA), Full MP
