DATETIME,FOM,ID,DISCUSSION
2020-07-02/18:05:33 - 2020-07-02/18:07:23, 125.0, tphan(EVA),  Partial MP crossing
2020-07-02/18:07:23 - 2020-07-02/18:09:23, 125.0, tphan(EVA),  Partial MP crossing
2020-07-02/18:24:33 - 2020-07-02/18:26:33, 120.0, tphan(EVA),  partial MP
2020-07-02/18:26:33 - 2020-07-02/18:28:33, 120.0, tphan(EVA),  partial MP
2020-07-02/18:28:33 - 2020-07-02/18:30:43, 120.0, tphan(EVA),  partial MP
2020-07-02/18:30:43 - 2020-07-02/18:32:43, 120.0, tphan(EVA),  partial MP
2020-07-02/18:32:43 - 2020-07-02/18:34:43, 120.0, tphan(EVA),  partial MP
2020-07-02/20:07:33 - 2020-07-02/20:09:33,  50.0, dpayne(EVA),  Interesting boundary 
2020-07-02/20:09:33 - 2020-07-02/20:11:33,  50.0, dpayne(EVA),  Interesting boundary 
2020-07-02/20:11:33 - 2020-07-02/20:13:33,  50.0, dpayne(EVA),  Interesting boundary 
2020-07-02/20:13:33 - 2020-07-02/20:15:33,  50.0, dpayne(EVA),  Interesting boundary 
2020-07-02/22:17:23 - 2020-07-02/22:19:13, 120.0, tphan(EVA),  partial MP
2020-07-02/22:19:13 - 2020-07-02/22:20:53, 120.0, tphan(EVA),  partial MP
2020-07-02/22:20:53 - 2020-07-02/22:22:43, 120.0, tphan(EVA),  partial MP
2020-07-02/23:34:53 - 2020-07-02/23:36:53,  75.0, tphan(EVA),  BL
2020-07-02/23:36:53 - 2020-07-02/23:38:43,  75.0, tphan(EVA),  BL
2020-07-02/23:38:43 - 2020-07-02/23:40:43,  75.0, tphan(EVA),  BL
2020-07-02/23:40:43 - 2020-07-02/23:42:43,  75.0, tphan(EVA),  BL
2020-07-03/00:10:03 - 2020-07-03/00:12:13,  75.0, tphan(EVA),  BL
2020-07-03/00:12:13 - 2020-07-03/00:14:23,  75.0, tphan(EVA),  BL
2020-07-03/00:14:23 - 2020-07-03/00:16:33,  75.0, tphan(EVA),  BL
2020-07-03/00:16:33 - 2020-07-03/00:18:43,  75.0, tphan(EVA),  BL
2020-07-03/00:18:43 - 2020-07-03/00:20:53,  75.0, tphan(EVA),  BL
2020-07-03/00:20:53 - 2020-07-03/00:23:03,  75.0, tphan(EVA),  BL
2020-07-03/01:13:53 - 2020-07-03/01:15:53,  75.0, tphan(EVA),  BL
2020-07-03/01:15:53 - 2020-07-03/01:17:43,  75.0, tphan(EVA),  BL
2020-07-03/01:17:43 - 2020-07-03/01:19:43,  75.0, tphan(EVA),  BL
2020-07-03/01:44:03 - 2020-07-03/01:46:23,  75.0, tphan(EVA),  BL
2020-07-03/01:46:23 - 2020-07-03/01:48:33,  75.0, tphan(EVA),  BL
2020-07-03/01:48:33 - 2020-07-03/01:50:53,  75.0, tphan(EVA),  BL
2020-07-03/01:50:53 - 2020-07-03/01:53:03,  75.0, tphan(EVA),  BL
2020-07-03/01:53:03 - 2020-07-03/01:55:23,  75.0, tphan(EVA),  BL
2020-07-03/01:55:23 - 2020-07-03/01:57:43,  75.0, tphan(EVA),  BL
2020-07-03/01:57:43 - 2020-07-03/01:59:53,  75.0, tphan(EVA),  BL
2020-07-03/01:59:53 - 2020-07-03/02:02:13,  75.0, tphan(EVA),  BL
2020-07-03/02:18:13 - 2020-07-03/02:20:03, 150.0, tphan(EVA), MP crossing
2020-07-03/02:20:03 - 2020-07-03/02:22:33, 150.0, dpayne(EVA), MP crossing(?)
2020-07-03/02:22:33 - 2020-07-03/02:24:53, 150.0, dpayne(EVA), MP crossing(?)
2020-07-03/02:24:53 - 2020-07-03/02:27:33, 150.0, tphan(EVA), MP crossing
2020-07-03/02:39:43 - 2020-07-03/02:41:53,  75.0, tphan(EVA),  BL
2020-07-03/02:41:53 - 2020-07-03/02:44:03,  75.0, tphan(EVA),  BL
2020-07-03/02:44:03 - 2020-07-03/02:46:13,  75.0, tphan(EVA),  BL
2020-07-03/04:56:33 - 2020-07-03/04:58:23, 150.0, tphan(EVA),  MP
2020-07-03/04:58:23 - 2020-07-03/05:00:23, 150.0, tphan(EVA),  MP
2020-07-03/08:36:03 - 2020-07-03/08:40:43,  60.0, dpayne(EVA),  BL?
2020-07-03/08:57:13 - 2020-07-03/08:59:33,  60.0, dpayne(EVA),  BL(?)
2020-07-03/08:59:33 - 2020-07-03/09:02:03,  60.0, dpayne(EVA),  BL(?)
2020-07-03/09:02:03 - 2020-07-03/09:04:23,  60.0, dpayne(EVA),  BL(?)
2020-07-03/09:04:23 - 2020-07-03/09:06:53,  60.0, dpayne(EVA),  BL(?)
