DATETIME,FOM,ID,DISCUSSION
2016-11-25/06:25:34 - 2016-11-25/06:29:04, 105.0, seriksson(EVA),  BL encounter w/ Vz jet and high-shear Bfield rotations
2016-11-25/06:32:24 - 2016-11-25/06:35:24, 105.0, seriksson(EVA),  BL encounter w/ fast Vz<0 jet and deep B minima
2016-11-25/06:36:24 - 2016-11-25/06:39:44, 105.0, seriksson(EVA),  BL encounter in and out of Vz<0 jet and increased Te para
2016-11-25/06:48:24 - 2016-11-25/06:51:24,  65.0, seriksson(EVA),  BL encounter w/ deep B minimum and Vz>0 flow
2016-11-25/07:05:04 - 2016-11-25/07:07:14, 110.0, seriksson(EVA),  Extended partial MP encounter w/ Vz flow reversal
2016-11-25/07:07:14 - 2016-11-25/07:09:24, 160.0, seriksson(EVA),  Extended partial MP encounter w/ Vz flow reversal
2016-11-25/07:09:24 - 2016-11-25/07:11:24, 150.0, seriksson(EVA),  Extended partial MP encounter w/ Vz flow reversal
2016-11-25/07:11:24 - 2016-11-25/07:13:34, 150.0, seriksson(EVA),  Extended partial MP encounter w/ Vz flow reversal
2016-11-25/07:13:34 - 2016-11-25/07:15:24, 155.0, seriksson(EVA),  Extended partial MP encounter w/ Vz flow reversal
2016-11-25/07:15:24 - 2016-11-25/07:17:14, 115.0, seriksson(EVA),  Extended partial MP encounter w/ Vz flow reversal
2016-11-25/07:26:54 - 2016-11-25/07:29:04, 100.0, seriksson(EVA),  Low-shear partial MP w/ Vy flow
2016-11-25/07:29:04 - 2016-11-25/07:31:04,  90.0, seriksson(EVA), Extended low-shear partial MPs w/ Vz>0 flow
2016-11-25/07:31:04 - 2016-11-25/07:33:04, 100.0, seriksson(EVA), Extended low-shear partial MPs w/ Vz>0 flow
2016-11-25/07:33:04 - 2016-11-25/07:35:14, 100.0, seriksson(EVA), Extended low-shear partial MPs w/ Vz>0 flow
2016-11-25/07:47:14 - 2016-11-25/07:49:44,  80.0, seriksson(EVA),  Extended BL encounter w/ possible Vz reversal
2016-11-25/07:49:44 - 2016-11-25/07:52:34, 110.0, seriksson(EVA),  Extended BL encounter w/ possible Vz reversal
2016-11-25/08:00:44 - 2016-11-25/08:02:54, 150.0, seriksson(EVA),  High-shear complete MP in and out of Vz<0 jet
2016-11-25/08:02:54 - 2016-11-25/08:04:54, 150.0, seriksson(EVA),  High-shear complete MP in and out of Vz<0 jet
2016-11-25/08:08:54 - 2016-11-25/08:10:24, 100.0, seriksson(EVA),  BL encounter w/ ExB jet at narrow CS
2016-11-25/08:12:04 - 2016-11-25/08:13:24,  90.0, seriksson(EVA),  Nearly absolute B=0 magnetic hole
2016-11-25/08:32:44 - 2016-11-25/08:34:04,  45.0, seriksson(EVA),  Magnetic hole in the magnetosheath
2016-11-25/08:39:14 - 2016-11-25/08:41:04,  45.0, seriksson(EVA), Magnetic hole in the magnetosheath
2016-11-25/09:53:04 - 2016-11-25/09:55:04,  75.0, seriksson(EVA),  Fast flow event w/ bipolar Vx and northward Vz
2016-11-25/09:55:04 - 2016-11-25/09:57:04,  75.0, seriksson(EVA),  Fast flow event w/ bipolar Vx and northward Vz
2016-11-25/09:57:04 - 2016-11-25/09:59:04,  75.0, seriksson(EVA),  Fast flow event w/ bipolar Vx and northward Vz
2016-11-25/10:01:14 - 2016-11-25/10:02:34,  65.0, seriksson(EVA), BL encounter w/ Vy flow increase 
2016-11-25/10:02:34 - 2016-11-25/10:03:54,  65.0, seriksson(EVA), BL encounter w/ Vy flow increase 
2016-11-25/10:16:44 - 2016-11-25/10:19:04, 100.0, seriksson(EVA),  Low-shear partial MP
2016-11-25/10:19:04 - 2016-11-25/10:20:54, 100.0, seriksson(EVA),  High-shear partial MP w/ Vz<0 jet
2016-11-25/10:20:54 - 2016-11-25/10:22:34, 115.0, seriksson(EVA),  High-shear partial MP w/ Vz<0 jet
2016-11-25/10:22:34 - 2016-11-25/10:24:24, 115.0, seriksson(EVA),  High-shear partial MP w/ Vz<0 jet
2016-11-25/10:29:54 - 2016-11-25/10:31:34, 175.0, seriksson(EVA),  High-shear complete MP w/ Vz flow reversal and partial encounter
2016-11-25/10:31:34 - 2016-11-25/10:33:24, 175.0, seriksson(EVA),  High-shear complete MP w/ Vz flow reversal and partial encounter
2016-11-25/10:35:24 - 2016-11-25/10:36:54, 100.0, seriksson(EVA),  Two partial MP w/o jet
2016-11-25/10:38:54 - 2016-11-25/10:40:04, 100.0, seriksson(EVA),  Two partial MP w/o jet
2016-11-25/10:40:54 - 2016-11-25/10:45:14, 160.0, seriksson(EVA),  Extended high-shear complete MP crossing w/ Vz flow reversal
2016-11-25/10:58:24 - 2016-11-25/11:00:04, 150.0, seriksson(EVA),"  Magnetosheath Bz CS w/ ExB jet, increased Te para and density enhancements"
2016-11-25/11:05:54 - 2016-11-25/11:08:24,  95.0, seriksson(EVA),  BL encounter w/ Vz<0 jet
2016-11-25/12:39:44 - 2016-11-25/12:41:04,  50.0, seriksson(EVA),  Magnetosheath CS (Bz) w/ density increase - no clear jet
2016-11-25/12:42:34 - 2016-11-25/12:44:24, 125.0, seriksson(EVA),  Magnetosheath CS too thin to resolve and deep B minimum
2016-11-25/12:52:44 - 2016-11-25/12:53:54, 160.0, seriksson(EVA),  Magnetosheath CS (Byz) w/ possible ExB jet
2016-11-25/13:04:44 - 2016-11-25/13:06:04,  45.0, seriksson(EVA),  Low temperature event in BL or msheath
2016-11-25/13:20:54 - 2016-11-25/13:22:44, 115.0, seriksson(EVA),  High-shear partial MP w/ bipolar ExB z-flow
2016-11-25/13:24:54 - 2016-11-25/13:28:14, 175.0, seriksson(EVA),  High-shear complete MP w/ 300 km/s south jet
2016-11-25/13:35:24 - 2016-11-25/13:39:24, 175.0, seriksson(EVA),  High-shear complete MP w/ Vz>0 jet and deep B-holes
2016-11-25/13:46:14 - 2016-11-25/13:47:24, 125.0, seriksson(EVA),  Magnetosheath CS (Bz) too thin to resolve
2016-11-25/14:06:14 - 2016-11-25/14:07:34,  85.0, seriksson(EVA),  Very deep magnetic hole w/ increased Ti para and enhanced diffB
2016-11-25/14:30:54 - 2016-11-25/14:32:44, 125.0, seriksson(EVA),"  Magnetosheath CS (Bz) w/ Vz jet, density increase and increased Te para "
2016-11-25/16:17:14 - 2016-11-25/16:19:54, 100.0, seriksson(EVA),  BL encounter w/ Vy jet and Vz jet boundary
2016-11-25/16:19:54 - 2016-11-25/16:22:14, 100.0, seriksson(EVA),  BL encounter w/ Vy jet and Vz jet boundary
2016-11-25/16:26:24 - 2016-11-25/16:28:24, 100.0, seriksson(EVA), High-shear BL encounter w/ Vy flow and increased Te para
2016-11-25/16:31:54 - 2016-11-25/16:33:24, 100.0, seriksson(EVA),  BL encounter w/ Vz<0 flow boundary and increased diffB
2016-11-25/16:33:24 - 2016-11-25/16:35:34, 150.0, seriksson(EVA),  Low-shear complete MP w/o jets
