DATETIME,FOM,ID,DISCUSSION
2016-05-26/06:18:14 - 2016-05-26/06:20:44, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/06:20:44 - 2016-05-26/06:23:04, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/06:23:04 - 2016-05-26/06:25:34, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/06:25:34 - 2016-05-26/06:27:54, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/06:27:54 - 2016-05-26/06:30:24, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/06:30:24 - 2016-05-26/06:32:44, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/06:32:44 - 2016-05-26/06:35:14, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/06:35:14 - 2016-05-26/06:37:44, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/06:37:44 - 2016-05-26/06:40:04, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/06:40:04 - 2016-05-26/06:42:34, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/06:42:34 - 2016-05-26/06:44:54, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/06:44:54 - 2016-05-26/06:47:24, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/06:47:24 - 2016-05-26/06:49:44, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/06:49:44 - 2016-05-26/06:52:14, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/06:52:14 - 2016-05-26/06:54:44, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/06:54:44 - 2016-05-26/06:57:04, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/06:57:04 - 2016-05-26/06:59:34, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/06:59:34 - 2016-05-26/07:01:54, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/07:01:54 - 2016-05-26/07:04:24, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/07:04:24 - 2016-05-26/07:06:44, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/07:06:44 - 2016-05-26/07:09:14, 30.0, musanova(EVA),"  Dipolarization front, BBF, energetic particle enhancement"
2016-05-26/10:20:24 - 2016-05-26/10:22:54, 20.0, musanova(EVA),"  Dipolarization front, BBFs"
2016-05-26/10:22:54 - 2016-05-26/10:25:24, 20.0, musanova(EVA),"  Dipolarization front, BBFs"
2016-05-26/10:25:24 - 2016-05-26/10:27:44, 20.0, musanova(EVA),"  Dipolarization front, BBFs"
2016-05-26/10:27:44 - 2016-05-26/10:30:14, 20.0, musanova(EVA),"  Dipolarization front, BBFs"
2016-05-26/10:30:14 - 2016-05-26/10:32:44, 20.0, musanova(EVA),"  Dipolarization front, BBFs"
2016-05-26/10:32:44 - 2016-05-26/10:35:14, 20.0, musanova(EVA),"  Dipolarization front, BBFs"
2016-05-26/10:35:14 - 2016-05-26/10:37:44, 20.0, musanova(EVA),"  Dipolarization front, BBFs"
2016-05-26/10:37:44 - 2016-05-26/10:40:14, 20.0, musanova(EVA),"  Dipolarization front, BBFs"
2016-05-26/10:40:14 - 2016-05-26/10:42:34, 20.0, musanova(EVA),"  Dipolarization front, BBFs"
2016-05-26/10:42:34 - 2016-05-26/10:45:04, 20.0, musanova(EVA),"  Dipolarization front, BBFs"
2016-05-26/10:45:04 - 2016-05-26/10:47:34, 20.0, musanova(EVA),"  Dipolarization front, BBFs"
2016-05-26/13:59:34 - 2016-05-26/14:02:04, 40.0, musanova(EVA)," Dipolarizion front, fast Earthward flows, energetic particle enhancements, VLF waves"
2016-05-26/14:02:04 - 2016-05-26/14:04:34, 40.0, musanova(EVA)," Dipolarizion front, fast Earthward flows, energetic particle enhancements, VLF waves"
2016-05-26/14:04:34 - 2016-05-26/14:07:04, 40.0, musanova(EVA)," Dipolarizion front, fast Earthward flows, energetic particle enhancements, VLF waves"
2016-05-26/14:07:04 - 2016-05-26/14:09:24, 40.0, musanova(EVA)," Dipolarizion front, fast Earthward flows, energetic particle enhancements, VLF waves"
2016-05-26/14:09:24 - 2016-05-26/14:11:54, 40.0, musanova(EVA)," Dipolarizion front, fast Earthward flows, energetic particle enhancements, VLF waves"
2016-05-26/14:11:54 - 2016-05-26/14:14:24, 40.0, musanova(EVA)," Dipolarizion front, fast Earthward flows, energetic particle enhancements, VLF waves"
2016-05-26/14:14:24 - 2016-05-26/14:16:54, 40.0, musanova(EVA)," Dipolarizion front, fast Earthward flows, energetic particle enhancements, VLF waves"
