DATETIME,FOM,ID,DISCUSSION
2016-04-30/10:35:24 - 2016-04-30/10:37:34, 20.0, jburch(EVA)," Plasma sheet expansion, strong sunward flow "
2016-04-30/10:37:34 - 2016-04-30/10:39:34, 20.0, jburch(EVA)," Plasma sheet expansion, strong sunward flow "
2016-04-30/10:39:34 - 2016-04-30/10:41:44, 20.0, jburch(EVA)," Plasma sheet expansion, strong sunward flow "
2016-04-30/10:41:44 - 2016-04-30/10:43:54, 20.0, jburch(EVA)," Plasma sheet expansion, strong sunward flow "
2016-04-30/10:47:24 - 2016-04-30/10:49:14, 20.0, jburch(EVA)," PLasma sheet expansion, strong sunward flow. "
2016-04-30/10:49:14 - 2016-04-30/10:51:04, 20.0, jburch(EVA)," PLasma sheet expansion, strong sunward flow. "
2016-04-30/10:51:04 - 2016-04-30/10:52:54, 20.0, jburch(EVA)," PLasma sheet expansion, strong sunward flow. "
2016-04-30/10:56:04 - 2016-04-30/10:58:24, 20.0, jburch(EVA)," Plasma sheet expansion, slow reversals "
2016-04-30/10:58:24 - 2016-04-30/11:00:34, 20.0, jburch(EVA)," Plasma sheet expansion, slow reversals "
2016-04-30/11:00:34 - 2016-04-30/11:02:54, 20.0, jburch(EVA)," Plasma sheet expansion, slow reversals "
2016-04-30/11:02:54 - 2016-04-30/11:05:14, 20.0, jburch(EVA)," Plasma sheet expansion, slow reversals "
2016-04-30/11:05:14 - 2016-04-30/11:07:34, 20.0, jburch(EVA)," Plasma sheet expansion, slow reversals "
2016-04-30/11:07:34 - 2016-04-30/11:09:44, 20.0, jburch(EVA)," Plasma sheet expansion, slow reversals "
2016-04-30/11:09:44 - 2016-04-30/11:12:04, 20.0, jburch(EVA)," Plasma sheet expansion, slow reversals "
2016-04-30/11:17:44 - 2016-04-30/11:19:24, 10.0, jburch(EVA), Plasma sheet expansion 
2016-04-30/11:19:24 - 2016-04-30/11:21:14, 10.0, jburch(EVA), Plasma sheet expansion 
2016-04-30/11:21:14 - 2016-04-30/11:22:54, 10.0, jburch(EVA), Plasma sheet expansion 
2016-04-30/11:24:44 - 2016-04-30/11:26:34, 10.0, jburch(EVA), Plasma sheet thinning 
2016-04-30/11:45:24 - 2016-04-30/11:47:54, 10.0, jburch(EVA),  Plasma sheet expansion with flow reversal
2016-04-30/11:53:14 - 2016-04-30/11:55:24, 10.0, jburch(EVA), Plasma sheet thinning with strong Sunward flow 
2016-04-30/11:55:24 - 2016-04-30/11:57:44, 10.0, jburch(EVA), Plasma sheet thinning with strong Sunward flow 
2016-04-30/11:57:44 - 2016-04-30/11:59:54, 10.0, jburch(EVA), Plasma sheet thinning with strong Sunward flow 
2016-04-30/12:09:14 - 2016-04-30/12:11:44, 10.0, jburch(EVA), Plasma sheet expansion 
2016-04-30/12:11:44 - 2016-04-30/12:14:04, 10.0, jburch(EVA), Plasma sheet expansion 
2016-04-30/12:14:04 - 2016-04-30/12:16:34, 10.0, jburch(EVA), Plasma sheet expansion 
2016-04-30/14:53:54 - 2016-04-30/14:56:24, 20.0, jburch(EVA), Plasma sheet expansion with flow reversal 
2016-04-30/15:00:04 - 2016-04-30/15:01:54, 30.0, jburch(EVA), Plasma sheet expansion with flow reversal
2016-04-30/15:01:54 - 2016-04-30/15:04:54, 30.0, jburch(EVA), Strong sunward flow spike
2016-04-30/16:47:44 - 2016-04-30/16:49:34, 10.0, jburch(EVA), Plasma sheet thinning 
2016-04-30/16:49:34 - 2016-04-30/16:51:14, 10.0, jburch(EVA), Plasma sheet thinning 
2016-04-30/16:51:14 - 2016-04-30/16:53:04, 10.0, jburch(EVA), Plasma sheet thinning 
2016-04-30/16:56:14 - 2016-04-30/16:59:34, 10.0, jburch(EVA), Plasma sheet expansion
2016-04-30/17:00:34 - 2016-04-30/17:02:44, 10.0, jburch(EVA), Plasma sheet expansion
2016-04-30/17:09:14 - 2016-04-30/17:11:44, 10.0, jburch(EVA), Plasma sheet expansion 
2016-04-30/17:12:44 - 2016-04-30/17:15:14, 10.0, jburch(EVA), Plasma sheet thinning 
2016-04-30/17:19:04 - 2016-04-30/17:23:04, 10.0, jburch(EVA), Plasma sheet expansion 
2016-04-30/20:46:44 - 2016-04-30/20:48:24, 10.0, jburch(EVA), Plasma sheet expansion 
2016-04-30/20:48:24 - 2016-04-30/20:50:04, 10.0, jburch(EVA), Plasma sheet expansion 
2016-04-30/21:01:04 - 2016-04-30/21:02:44, 10.0, jburch(EVA), Plasma sheet thinning and expansion 
2016-04-30/21:02:44 - 2016-04-30/21:04:34, 10.0, jburch(EVA), Plasma sheet thinning and expansion 
2016-04-30/21:04:34 - 2016-04-30/21:06:14, 10.0, jburch(EVA), Plasma sheet thinning and expansion 
2016-04-30/21:17:54 - 2016-04-30/21:19:24, 10.0, jburch(EVA), Plasma sheet expansion 
