DATETIME,FOM,ID,DISCUSSION
2018-05-19/10:17:13 - 2018-05-19/10:20:23,  40.0, musanova(EVA), HF harmonic waves
2018-05-19/11:34:33 - 2018-05-19/11:36:23,  49.0, musanova(EVA), Wave activity 
2018-05-19/11:38:03 - 2018-05-19/11:41:53,  49.0, musanova(EVA), Wave activity
2018-05-19/14:20:33 - 2018-05-19/14:22:23,  49.0, musanova(EVA), Coherent whistler waves near the LHR on top of compressional waves
2018-05-19/14:22:23 - 2018-05-19/14:24:13,  49.0, musanova(EVA), Coherent whistler waves near the LHR on top of compressional waves
2018-05-19/14:24:13 - 2018-05-19/14:26:03,  49.0, musanova(EVA), Coherent whistler waves near the LHR on top of compressional waves
2018-05-19/15:13:13 - 2018-05-19/15:15:23,  60.0, musanova(EVA), BL crossing w flow reversal and enhancement in B 
2018-05-19/15:15:23 - 2018-05-19/15:17:43,  60.0, musanova(EVA), BL crossing w flow reversal and enhancement in B 
2018-05-19/15:17:43 - 2018-05-19/15:19:53,  60.0, musanova(EVA), BL crossing w flow reversal and enhancement in B 
2018-05-19/15:24:53 - 2018-05-19/15:27:03,  55.0, musanova(EVA), BL crossing
2018-05-19/15:27:03 - 2018-05-19/15:29:13,  55.0, musanova(EVA), BL crossing
2018-05-19/15:38:43 - 2018-05-19/15:40:53,  60.0, musanova(EVA)," BL crossing, rotation in B "
2018-05-19/15:40:53 - 2018-05-19/15:43:13,  60.0, musanova(EVA)," BL crossing, rotation in B "
2018-05-19/15:43:13 - 2018-05-19/15:45:23,  60.0, musanova(EVA)," BL crossing, rotation in B "
2018-05-19/16:06:53 - 2018-05-19/16:09:03,  55.0, musanova(EVA), BL crossing 
2018-05-19/16:09:03 - 2018-05-19/16:11:03,  55.0, musanova(EVA), BL crossing 
2018-05-19/16:11:03 - 2018-05-19/16:13:13,  55.0, musanova(EVA), BL crossing 
2018-05-19/16:13:13 - 2018-05-19/16:15:23,  55.0, musanova(EVA), BL crossing 
2018-05-19/16:15:23 - 2018-05-19/16:17:23,  55.0, musanova(EVA), BL crossing 
2018-05-19/16:17:23 - 2018-05-19/16:19:33,  55.0, musanova(EVA), BL crossing 
2018-05-19/17:37:23 - 2018-05-19/17:39:43,  60.0, musanova(EVA), Multiple BL crossings w flow reversals  
2018-05-19/17:39:43 - 2018-05-19/17:42:13,  60.0, musanova(EVA), Multiple BL crossings w flow reversals  
2018-05-19/17:42:13 - 2018-05-19/17:44:33,  60.0, musanova(EVA), Multiple BL crossings w flow reversals  
2018-05-19/19:59:33 - 2018-05-19/20:01:53,  40.0, musanova(EVA), ULF waves 
2018-05-19/20:01:53 - 2018-05-19/20:04:23,  40.0, musanova(EVA), ULF waves 
2018-05-19/20:04:23 - 2018-05-19/20:06:43,  40.0, musanova(EVA), ULF waves 
2018-05-19/20:06:43 - 2018-05-19/20:09:13,  40.0, musanova(EVA), ULF waves 
2018-05-19/20:09:13 - 2018-05-19/20:11:33,  40.0, musanova(EVA), ULF waves 
2018-05-20/06:34:23 - 2018-05-20/06:39:13, 100.0, musanova(EVA), MP crossings 
2018-05-20/06:54:13 - 2018-05-20/06:56:33,  75.0, musanova(EVA), Partial MP crossing 
2018-05-20/07:01:13 - 2018-05-20/07:03:33,  80.0, musanova(EVA), Partial MP crossing 
2018-05-20/07:05:03 - 2018-05-20/07:07:03,  80.0, musanova(EVA), MP crossing 
2018-05-20/07:11:13 - 2018-05-20/07:13:43,  80.0, musanova(EVA), MP crossing 
2018-05-20/07:14:53 - 2018-05-20/07:16:53,  80.0, musanova(EVA), MP crossing 
2018-05-20/07:22:33 - 2018-05-20/07:25:33, 100.0, musanova(EVA), MP crossing 
2018-05-20/07:26:33 - 2018-05-20/07:28:53, 100.0, musanova(EVA), MP crossing 
2018-05-20/07:32:03 - 2018-05-20/07:34:53, 100.0, musanova(EVA), MP crossing 
2018-05-20/07:40:13 - 2018-05-20/07:42:53, 100.0, musanova(EVA), MP crossing 
2018-05-20/07:48:23 - 2018-05-20/07:50:13,  80.0, musanova(EVA), Partial MP crossing  
2018-05-20/07:56:23 - 2018-05-20/07:59:03,  60.0, musanova(EVA), BL crossing 
2018-05-20/08:11:13 - 2018-05-20/08:13:23,  60.0, musanova(EVA), Multiple BL crossings 
2018-05-20/08:13:23 - 2018-05-20/08:15:43,  60.0, musanova(EVA), Multiple BL crossings 
2018-05-20/08:15:43 - 2018-05-20/08:17:53,  60.0, musanova(EVA), Multiple BL crossings 
2018-05-20/08:26:43 - 2018-05-20/08:31:03,  60.0, musanova(EVA), Multiple BL crossings 
2018-05-20/08:34:03 - 2018-05-20/08:38:53,  80.0, musanova(EVA), Multiple partial MP crossings 
2018-05-20/08:40:23 - 2018-05-20/08:41:33,  60.0, musanova(EVA), Boundary crossing 
2018-05-20/08:48:13 - 2018-05-20/08:50:33,  40.0, musanova(EVA), Magnetic nulls 
2018-05-20/08:50:33 - 2018-05-20/08:52:53,  40.0, musanova(EVA), Magnetic nulls 
2018-05-20/08:52:53 - 2018-05-20/08:55:13,  40.0, musanova(EVA), Magnetic nulls 
2018-05-20/09:05:03 - 2018-05-20/09:09:33,  70.0, musanova(EVA), Magnetosheath CSs
2018-05-20/09:13:03 - 2018-05-20/09:16:43,  70.0, musanova(EVA), Magnetosheath SCs
2018-05-20/09:18:43 - 2018-05-20/09:21:23,  70.0, musanova(EVA), Magnetosheath SC
2018-05-20/09:27:03 - 2018-05-20/09:31:33,  40.0, musanova(EVA), Magnetosheath CS
2018-05-20/09:32:33 - 2018-05-20/09:37:13, 110.0, musanova(EVA)," MP crossing, magnetic nulls"
2018-05-20/09:45:43 - 2018-05-20/09:47:53, 110.0, musanova(EVA)," MP crossing, magnetic nulls, magnetosheath SC"
2018-05-20/09:47:53 - 2018-05-20/09:49:53, 110.0, musanova(EVA)," MP crossing, magnetic nulls, magnetosheath SC"
2018-05-20/09:49:53 - 2018-05-20/09:52:03, 110.0, musanova(EVA)," MP crossing, magnetic nulls, magnetosheath SC"
2018-05-20/09:52:03 - 2018-05-20/09:54:13, 110.0, musanova(EVA)," MP crossing, magnetic nulls, magnetosheath SC"
2018-05-20/10:13:23 - 2018-05-20/10:17:33,  70.0, musanova(EVA), Magnetosheath SC 
2018-05-20/10:22:03 - 2018-05-20/10:25:43, 110.0, musanova(EVA), MP crossing 
2018-05-20/10:29:03 - 2018-05-20/10:33:03,  60.0, musanova(EVA), BL crossing 
2018-05-20/10:46:43 - 2018-05-20/10:48:33, 100.0, musanova(EVA), MP crossing  
2018-05-20/10:48:33 - 2018-05-20/10:50:13, 100.0, musanova(EVA), MP crossing  
2018-05-20/10:50:13 - 2018-05-20/10:52:03, 100.0, musanova(EVA), MP crossing  
2018-05-20/11:22:33 - 2018-05-20/11:24:43,  70.0, musanova(EVA), Partial MP crossings 
2018-05-20/11:24:43 - 2018-05-20/11:27:03,  70.0, musanova(EVA), Partial MP crossings 
2018-05-20/11:27:03 - 2018-05-20/11:29:13,  70.0, musanova(EVA), Partial MP crossings 
2018-05-20/11:29:13 - 2018-05-20/11:31:33,  70.0, musanova(EVA), Partial MP crossings 
2018-05-20/11:46:53 - 2018-05-20/11:51:33, 110.0, musanova(EVA), MP crossing
2018-05-20/11:59:53 - 2018-05-20/12:03:23, 110.0, musanova(EVA), MP crossing 
2018-05-20/12:26:23 - 2018-05-20/12:31:13, 100.0, musanova(EVA), MP crossing 
2018-05-20/13:09:23 - 2018-05-20/13:14:23, 110.0, musanova(EVA), MP crossing 
2018-05-20/13:56:23 - 2018-05-20/14:00:43, 110.0, musanova(EVA), MP crossing 
2018-05-20/14:17:43 - 2018-05-20/14:19:43,  90.0, musanova(EVA), Multiple partial MP crossings 
2018-05-20/14:19:43 - 2018-05-20/14:21:53,  90.0, musanova(EVA), Multiple partial MP crossings 
2018-05-20/14:21:53 - 2018-05-20/14:23:53,  90.0, musanova(EVA), Multiple partial MP crossings 
2018-05-20/14:49:23 - 2018-05-20/14:53:53, 110.0, musanova(EVA), MP crossing 
2018-05-20/15:16:13 - 2018-05-20/15:19:53,  80.0, musanova(EVA), Partial MP crossing 
2018-05-20/15:23:23 - 2018-05-20/15:25:53, 100.0, musanova(EVA), MP crossing 
2018-05-20/15:25:53 - 2018-05-20/15:28:13, 100.0, musanova(EVA), MP crossing 
2018-05-20/15:28:13 - 2018-05-20/15:30:43, 100.0, musanova(EVA), MP crossing 
2018-05-20/15:41:53 - 2018-05-20/15:45:53, 100.0, musanova(EVA), MP crossing 
2018-05-20/15:50:43 - 2018-05-20/15:52:33, 100.0, musanova(EVA), MP crossing 
2018-05-20/15:52:33 - 2018-05-20/15:54:23, 100.0, musanova(EVA), MP crossing 
2018-05-20/15:54:23 - 2018-05-20/15:56:13, 100.0, musanova(EVA), MP crossing 
2018-05-20/16:11:53 - 2018-05-20/16:15:33, 110.0, musanova(EVA), MP crossing 
2018-05-21/00:50:43 - 2018-05-21/00:54:13, 110.0, musanova(EVA), MP crossing
2018-05-21/01:30:23 - 2018-05-21/01:32:03,  70.0, musanova(EVA), Partial MP crossing 
2018-05-21/01:32:23 - 2018-05-21/01:33:33,  70.0, musanova(EVA), Partial MP crossing 
2018-05-21/01:43:43 - 2018-05-21/01:44:43,  60.0, musanova(EVA), Partial MP crossing
2018-05-21/02:26:43 - 2018-05-21/02:29:33,  60.0, musanova(EVA), BL crossing 
2018-05-21/05:26:03 - 2018-05-21/05:27:03, 100.0, musanova(EVA), MP crossing 
2018-05-21/05:54:23 - 2018-05-21/05:55:43,  60.0, musanova(EVA), BL crossing 
2018-05-21/06:25:53 - 2018-05-21/06:29:33,  80.0, musanova(EVA), Partial MP crossing 
2018-05-21/07:22:03 - 2018-05-21/07:24:03, 110.0, musanova(EVA), MP crossing 
2018-05-21/07:25:43 - 2018-05-21/07:26:43,  80.0, musanova(EVA), Partial MP crossing 
2018-05-21/07:28:23 - 2018-05-21/07:29:03,  80.0, musanova(EVA), Partial MP crossing 
2018-05-21/07:36:03 - 2018-05-21/07:38:13,  80.0, musanova(EVA), Partial MP crossing 
2018-05-21/08:35:43 - 2018-05-21/08:40:33,  80.0, musanova(EVA), Partial MP crossing 
2018-05-21/09:05:43 - 2018-05-21/09:07:13,  80.0, musanova(EVA), Partial MP crossing 
2018-05-21/09:20:33 - 2018-05-21/09:23:13, 110.0, musanova(EVA), MP crossing 
2018-05-21/09:28:23 - 2018-05-21/09:30:53,  80.0, musanova(EVA), Partial MP crossing 
2018-05-21/09:51:53 - 2018-05-21/09:54:03, 100.0, musanova(EVA), MP crossing 
2018-05-21/10:04:13 - 2018-05-21/10:05:43, 110.0, musanova(EVA), MP crossing 
2018-05-21/10:13:53 - 2018-05-21/10:16:43,  80.0, musanova(EVA), Partial MP crossing 
2018-05-21/10:56:53 - 2018-05-21/10:59:53, 110.0, musanova(EVA), MP crossing 
2018-05-21/11:06:23 - 2018-05-21/11:10:23,  70.0, musanova(EVA), Partial MP crossing  
