DATETIME,FOM,ID,DISCUSSION
2017-03-09/21:14:23 - 2017-03-09/21:16:23,  20.0, moka(EVA),  a part of long (or multiple) MP crossing (MMS4)
2017-03-09/21:16:23 - 2017-03-09/21:18:33,  20.0, moka(EVA),  a part of long (or multiple) MP crossing (MMS4)
2017-03-09/21:18:33 - 2017-03-09/21:20:33,  20.0, moka(EVA),  a part of long (or multiple) MP crossing (MMS4)
2017-03-09/21:20:33 - 2017-03-09/21:22:43,  20.0, moka(EVA),  a part of long (or multiple) MP crossing (MMS4)
2017-03-10/01:58:33 - 2017-03-10/02:00:43,  20.0, moka(EVA), partial? MP crossing (MMS3)
2017-03-10/02:00:43 - 2017-03-10/02:01:33,   5.0, moka(EVA),  fill
2017-03-10/02:01:33 - 2017-03-10/02:03:33,  20.0, moka(EVA),  MP crossing (MMS3)
2017-03-10/02:03:33 - 2017-03-10/02:04:43,   5.0, moka(EVA),  fill
2017-03-10/02:04:43 - 2017-03-10/02:06:53,  20.0, moka(EVA),  MP crossing with FTE? (MMS3)
2017-03-10/09:52:33 - 2017-03-10/09:54:03,  15.0, moka(EVA), a relatively clean bow shock (MMS3)
2017-03-10/09:54:03 - 2017-03-10/09:55:33,  15.0, moka(EVA), a relatively clean bow shock (MMS3)
2017-03-10/13:13:03 - 2017-03-10/13:14:53,  10.0, moka(EVA),  start of a long (multiple) MP crossing (MMS2)
2017-03-10/13:22:53 - 2017-03-10/13:25:13,  10.0, moka(EVA),  end (or a part) of long MP crossing (MMS2)
2017-03-10/13:25:13 - 2017-03-10/13:27:23,  10.0, moka(EVA),  end (or a part) of long MP crossing (MMS2)
2017-03-10/13:27:23 - 2017-03-10/13:29:43,  10.0, moka(EVA),  end (or a part) of long MP crossing (MMS2)
2017-03-10/17:22:13 - 2017-03-10/17:23:53,  20.0, moka(EVA),  MP crossing (MMS1)
2017-03-10/17:23:53 - 2017-03-10/17:25:33,  20.0, moka(EVA),  MP crossing (MMS1)
