DATETIME,FOM,ID,DISCUSSION
2017-04-05/14:32:23 - 2017-04-05/14:34:53,  10.0, fwilder(EVA), MMS3 Bow Shock
2017-04-05/14:37:53 - 2017-04-05/14:39:43,  10.0, fwilder(EVA), MMS3 Bow Shock
2017-04-05/14:55:33 - 2017-04-05/14:57:23,  10.0, fwilder(EVA), MMS3 Bow Shock
2017-04-05/15:04:13 - 2017-04-05/15:05:53,  10.0, fwilder(EVA), MMS1 Bow Shock
2017-04-05/15:40:13 - 2017-04-05/15:41:03,  10.0, fwilder(EVA), MMS4 Bow Shock
2017-04-05/15:54:53 - 2017-04-05/15:56:03,  10.0, fwilder(EVA), MMS4 Bow Shock
2017-04-05/16:23:23 - 2017-04-05/16:26:03,  10.0, fwilder(EVA), MMS3 Bow Shock
2017-04-05/16:40:53 - 2017-04-05/16:43:23,  10.0, fwilder(EVA), MMS3 Bow Shock
2017-04-05/16:46:43 - 2017-04-05/16:48:03,  10.0, fwilder(EVA), MMS3 Bow Shock
2017-04-05/18:45:33 - 2017-04-05/18:46:33,  10.0, fwilder(EVA), MMS3 Bow Shock
2017-04-05/18:49:53 - 2017-04-05/18:50:33,  10.0, fwilder(EVA), MMS3 Bow Shock
2017-04-05/23:37:43 - 2017-04-05/23:39:53,   5.0, fwilder(EVA),  Long MMS3 bow Shock
2017-04-05/23:39:53 - 2017-04-05/23:42:03,   5.0, fwilder(EVA),  Long MMS3 bow Shock
2017-04-05/23:42:03 - 2017-04-05/23:44:13,   5.0, fwilder(EVA),  Long MMS3 bow Shock
2017-04-06/09:43:43 - 2017-04-06/09:45:13,  10.0, fwilder(EVA), MMS2 Bow Shock
2017-04-06/09:45:13 - 2017-04-06/09:46:43,  10.0, fwilder(EVA), MMS2 Bow Shock
2017-04-06/10:23:23 - 2017-04-06/10:25:03,  10.0, fwilder(EVA), MMS2 Bow Shock
2017-04-06/10:25:03 - 2017-04-06/10:26:53,  10.0, fwilder(EVA), MMS2 Bow Shock
2017-04-06/10:33:43 - 2017-04-06/10:35:53,  10.0, fwilder(EVA), MMS2 Bow Shock
