DATETIME,FOM,ID,DISCUSSION
2017-09-14/01:24:13 - 2017-09-14/01:25:33, 110.0, wpaterson(EVA),"  MP crossing, bl to msheath"
2017-09-14/01:25:33 - 2017-09-14/01:26:53, 140.0, wpaterson(EVA),  Partial MP
2017-09-14/01:35:53 - 2017-09-14/01:38:53, 130.0, wpaterson(EVA),"  Partial MP crossing, bl to sheath to bl"
2017-09-14/01:40:03 - 2017-09-14/01:41:43, 130.0, wpaterson(EVA),  Partial
2017-09-14/01:43:03 - 2017-09-14/01:44:23, 120.0, wpaterson(EVA),  Partial MP crossing
2017-09-14/01:45:13 - 2017-09-14/01:47:23, 120.0, wpaterson(EVA),  Partial MP crossing
2017-09-14/01:59:23 - 2017-09-14/02:04:23, 120.0, wpaterson(EVA),  Partial MP
2017-09-14/02:15:33 - 2017-09-14/02:18:03, 130.0, wpaterson(EVA),"  MP crossing, weak Bz, mag null, possible jet"
2017-09-14/02:18:03 - 2017-09-14/02:20:43, 130.0, wpaterson(EVA),"  MP crossing, weak Bz, mag null, possible jet"
2017-09-14/02:33:33 - 2017-09-14/02:37:23, 130.0, wpaterson(EVA),"  Partial MP, possible jet, heating"
2017-09-14/02:38:33 - 2017-09-14/02:39:43, 100.0, wpaterson(EVA),  Partial MP
2017-09-14/02:40:13 - 2017-09-14/02:41:03, 100.0, wpaterson(EVA),  Partial MP
2017-09-14/02:44:13 - 2017-09-14/02:45:13, 100.0, wpaterson(EVA),  Partial MP
2017-09-14/02:48:23 - 2017-09-14/02:49:13, 100.0, wpaterson(EVA),  Partial MP
2017-09-14/03:18:13 - 2017-09-14/03:20:23, 100.0, wpaterson(EVA),  Partial MP
2017-09-14/03:40:13 - 2017-09-14/03:42:43, 149.0, wpaterson(EVA),"  Partial MP, jets, heating, Bz reversals, some O+"
2017-09-14/03:42:43 - 2017-09-14/03:44:13, 100.0, wpaterson(EVA),  fill
2017-09-14/03:44:13 - 2017-09-14/03:46:03, 120.0, wpaterson(EVA),"  Partial MP, possible So jet"
2017-09-14/04:03:33 - 2017-09-14/04:05:23, 130.0, wpaterson(EVA),"  Partial MP, neg Bz, ion jet, heating"
2017-09-14/04:21:23 - 2017-09-14/04:24:23, 130.0, wpaterson(EVA),"  Partial MP, neg Bz, heating"
2017-09-14/04:49:33 - 2017-09-14/04:51:53, 120.0, wpaterson(EVA),"  Partial MP, neg Bz,weak jet,elect beam, heating"
2017-09-14/04:55:03 - 2017-09-14/04:59:43, 149.0, wpaterson(EVA),"  partial, 10 keV O+, elect beam, jets, heating"
2017-09-14/05:32:33 - 2017-09-14/05:35:13, 110.0, wpaterson(EVA),"  Partial MP, Bz reversal, elect beams"
2017-09-14/05:39:43 - 2017-09-14/05:41:43, 130.0, wpaterson(EVA),"  Partial MP, neg Bz, weak jet, elect beam, heating"
2017-09-14/06:00:13 - 2017-09-14/06:02:43, 130.0, wpaterson(EVA),"  Partial MP, jet, heating, Bz reversal"
2017-09-14/06:02:43 - 2017-09-14/06:05:23, 130.0, wpaterson(EVA),"  Partial MP, jet, heating, Bz reversal"
2017-09-14/06:15:03 - 2017-09-14/06:17:53, 120.0, wpaterson(EVA)," Possible FTE, heating, elect beams,"
2017-09-14/06:17:53 - 2017-09-14/06:20:53, 120.0, wpaterson(EVA)," Possible FTE, heating, elect beams,"
2017-09-14/06:36:23 - 2017-09-14/06:39:23, 149.0, wpaterson(EVA),"  Partial MP,significant heating"
2017-09-14/06:39:23 - 2017-09-14/06:42:23, 149.0, wpaterson(EVA),"  Partial MP,significant heating"
2017-09-14/07:05:23 - 2017-09-14/07:08:33, 130.0, wpaterson(EVA),"  MP crossing, heating,neg Bz"
2017-09-14/07:08:33 - 2017-09-14/07:11:03, 120.0, wpaterson(EVA),"  MP crossing, heating"
2017-09-14/07:11:03 - 2017-09-14/07:13:43, 130.0, wpaterson(EVA),"  MP crossing, heating,neg Bz"
2017-09-14/07:17:53 - 2017-09-14/07:19:33, 120.0, wpaterson(EVA),  MP crossing
2017-09-14/07:19:33 - 2017-09-14/07:22:03, 120.0, wpaterson(EVA),  MP crossing
2017-09-14/07:22:03 - 2017-09-14/07:25:33, 110.0, wpaterson(EVA),  Partial MP
2017-09-14/07:25:33 - 2017-09-14/07:27:13, 130.0, wpaterson(EVA),"  MP crossing, Bz reversal"
2017-09-14/07:33:33 - 2017-09-14/07:37:43, 120.0, wpaterson(EVA),  MP Crossing
2017-09-14/07:49:23 - 2017-09-14/07:51:43, 120.0, wpaterson(EVA),  MP crossing
2017-09-14/07:53:13 - 2017-09-14/07:57:13, 120.0, wpaterson(EVA),  MP crossing
2017-09-14/09:00:33 - 2017-09-14/09:03:43,  80.0, wpaterson(EVA),  bl?
2017-09-14/09:03:43 - 2017-09-14/09:06:53,  80.0, wpaterson(EVA),  bl?
2017-09-14/09:09:43 - 2017-09-14/09:12:53,  80.0, wpaterson(EVA),  bl?
2017-09-14/09:12:53 - 2017-09-14/09:16:03,  80.0, wpaterson(EVA),  bl?
2017-09-14/09:34:43 - 2017-09-14/09:37:13, 120.0, wpaterson(EVA),"  MP crossing, Bz reversal"
2017-09-14/09:37:13 - 2017-09-14/09:39:53, 120.0, wpaterson(EVA),"  MP crossing, Bz reversal"
2017-09-14/09:48:23 - 2017-09-14/09:52:13, 110.0, wpaterson(EVA),  Partial MP
2017-09-14/14:07:53 - 2017-09-14/14:10:13, 110.0, wpaterson(EVA),  Msheath turbulent current sheet
2017-09-14/14:10:13 - 2017-09-14/14:12:43, 110.0, wpaterson(EVA),  Msheath turbulent current sheet
2017-09-14/14:14:53 - 2017-09-14/14:17:23, 130.0, wpaterson(EVA),  turbulent magnetosheath current sheet
2017-09-14/14:17:23 - 2017-09-14/14:20:03, 130.0, wpaterson(EVA),  turbulent magnetosheath current sheet
2017-09-14/14:40:33 - 2017-09-14/14:43:13,  95.0, wpaterson(EVA),  Solar Wind
2017-09-14/14:43:13 - 2017-09-14/14:46:03,  95.0, wpaterson(EVA),  Solar Wind
2017-09-14/14:52:33 - 2017-09-14/14:54:53, 140.0, wpaterson(EVA),  turbulent msheath current sheet
2017-09-14/15:45:33 - 2017-09-14/15:49:43, 140.0, wpaterson(EVA),  Turbulemt magnetosheath current sheet
2017-09-14/16:08:33 - 2017-09-14/16:09:13, 120.0, wpaterson(EVA),  magnetosheath current sheet
