DATETIME,FOM,ID,DISCUSSION
2017-09-16/15:04:53 - 2017-09-16/15:09:33, 100.0, wpaterson(EVA),  100 km/s Vz in ps or bl
2017-09-16/15:31:23 - 2017-09-16/15:34:13, 100.0, wpaterson(EVA),"   flows, boundary crossings, Bz near zero"
2017-09-16/15:34:13 - 2017-09-16/15:36:53, 100.0, wpaterson(EVA),"   flows, boundary crossings, Bz near zero"
2017-09-16/15:36:53 - 2017-09-16/15:39:43, 100.0, wpaterson(EVA),"   flows, boundary crossings, Bz near zero"
2017-09-16/16:21:53 - 2017-09-16/16:24:03, 130.0, wpaterson(EVA),  Partial MP w/ large current
2017-09-16/16:35:33 - 2017-09-16/16:36:43, 120.0, wpaterson(EVA),  Partial w/ Bz reversal
2017-09-16/16:46:23 - 2017-09-16/16:47:13, 130.0, wpaterson(EVA),  MP crossing Bz reversal
2017-09-16/16:52:33 - 2017-09-16/16:54:03, 120.0, wpaterson(EVA),"  Partial MP, Bz reversal, elect heating, beam, counter  streaming"
2017-09-16/16:56:33 - 2017-09-16/16:57:33, 110.0, wpaterson(EVA),  Partial MP crossing
2017-09-16/16:57:33 - 2017-09-16/16:58:53, 120.0, wpaterson(EVA),"  Partial MP, small B, electron heating and sounterstreaming"
2017-09-16/17:18:03 - 2017-09-16/17:20:03, 120.0, wpaterson(EVA),"  Partial crossing, small Bz"
2017-09-16/17:28:23 - 2017-09-16/17:29:23, 120.0, wpaterson(EVA),  Partial MP w/ B null
2017-09-16/17:55:43 - 2017-09-16/17:58:33, 140.0, wpaterson(EVA),"  MP crossing, B null, Bz reversal"
2017-09-16/18:00:53 - 2017-09-16/18:04:13, 140.0, wpaterson(EVA),"  FTE or partial MP, Bz reversal, elect heationg"
2017-09-16/18:17:53 - 2017-09-16/18:19:33, 120.0, wpaterson(EVA),  MP crossing
2017-09-16/18:19:33 - 2017-09-16/18:22:03, 140.0, wpaterson(EVA), MP Crossing elect heating
2017-09-16/18:24:03 - 2017-09-16/18:25:43, 110.0, wpaterson(EVA),  MP crossing
2017-09-16/18:33:23 - 2017-09-16/18:35:03, 130.0, wpaterson(EVA),  Partial MP large elect temp gradient
2017-09-16/18:35:03 - 2017-09-16/18:37:53, 150.0, wpaterson(EVA),"  Partial crossings large temp gradients, Bnull"
2017-09-16/18:37:53 - 2017-09-16/18:40:43, 150.0, wpaterson(EVA),"  Partial crossings large temp gradients, B null"
2017-09-16/18:40:43 - 2017-09-16/18:43:23, 140.0, wpaterson(EVA),"  MP crossings, w/ B null and Bz null, large temp gradient"
2017-09-16/18:43:43 - 2017-09-16/18:46:23, 140.0, wpaterson(EVA),  MP crossing
2017-09-16/18:48:53 - 2017-09-16/18:52:13, 150.0, wpaterson(EVA),"  MP crossings, Bz reversals, B nulls, large temp gradient"
2017-09-16/19:04:13 - 2017-09-16/19:05:53, 145.0, wpaterson(EVA),"  MP crossing, Bz reversal, near null, Vx reversal"
2017-09-16/19:05:53 - 2017-09-16/19:07:43, 145.0, wpaterson(EVA),"  MP crossing, Bz reversal, near null, Vx reversal"
2017-09-16/19:07:43 - 2017-09-16/19:08:43, 100.0, wpaterson(EVA),  fill
2017-09-16/19:08:43 - 2017-09-16/19:10:53, 150.0, wpaterson(EVA),"  Partial MP, elect dispersion, small Bz"
2017-09-16/19:13:23 - 2017-09-16/19:15:03, 130.0, wpaterson(EVA),"  MP crossing, Bz reversal"
2017-09-16/19:31:03 - 2017-09-16/19:32:53, 160.0, wpaterson(EVA),"  MP crossing, Bz reversals, B nulls"
2017-09-16/19:32:53 - 2017-09-16/19:34:53, 160.0, wpaterson(EVA),"  MP crossing, Bz reversals, B nulls"
2017-09-16/19:40:13 - 2017-09-16/19:42:13, 120.0, wpaterson(EVA),  MP crossing
2017-09-16/19:42:13 - 2017-09-16/19:44:23, 120.0, wpaterson(EVA),  MP crossing
2017-09-16/19:46:03 - 2017-09-16/19:48:23, 120.0, wpaterson(EVA),  MP crossing
2017-09-16/19:48:23 - 2017-09-16/19:50:13, 140.0, wpaterson(EVA), FTE or MP crossing
2017-09-16/19:56:03 - 2017-09-16/19:57:23, 110.0, wpaterson(EVA),  Partial MP
2017-09-16/19:58:33 - 2017-09-16/19:59:43, 110.0, wpaterson(EVA),  Partial MP
2017-09-16/20:03:13 - 2017-09-16/20:05:13, 120.0, wpaterson(EVA),  MP crossing
2017-09-16/20:05:13 - 2017-09-16/20:07:13, 120.0, wpaterson(EVA),  MP crossing
2017-09-16/20:07:13 - 2017-09-16/20:08:43, 120.0, wpaterson(EVA),  MP crossing
2017-09-16/20:09:43 - 2017-09-16/20:11:13, 100.0, wpaterson(EVA),  Partial MP
2017-09-16/21:18:53 - 2017-09-16/21:20:33, 130.0, wpaterson(EVA),"  MP crossing, Bz reversal"
2017-09-16/21:26:23 - 2017-09-16/21:28:13, 120.0, wpaterson(EVA),  MP crossing
2017-09-16/21:28:13 - 2017-09-16/21:30:03, 120.0, wpaterson(EVA),  MP crossing
2017-09-16/21:31:43 - 2017-09-16/21:33:33, 120.0, wpaterson(EVA),  MP crossing
2017-09-16/21:33:33 - 2017-09-16/21:35:23, 120.0, wpaterson(EVA),  MP crossing
2017-09-16/21:38:03 - 2017-09-16/21:39:33, 110.0, wpaterson(EVA),  MP crossing
2017-09-16/21:41:53 - 2017-09-16/21:43:13, 110.0, wpaterson(EVA),  MP crossing
2017-09-16/21:49:23 - 2017-09-16/21:51:13, 120.0, wpaterson(EVA),  Partial MP
2017-09-16/21:51:33 - 2017-09-16/21:53:33, 160.0, wpaterson(EVA),"  MP crossing, B null, Vx reversal, elect dispersion"
2017-09-16/21:53:33 - 2017-09-16/21:55:33, 160.0, wpaterson(EVA),"  MP crossing, B null, Vx reversal, elect dispersion"
2017-09-16/21:55:33 - 2017-09-16/21:57:33, 140.0, wpaterson(EVA),"  MP crossing, Bz reversal"
2017-09-16/22:03:13 - 2017-09-16/22:05:03, 120.0, wpaterson(EVA),"  Partial MP, Bz reversal, B null"
2017-09-16/22:15:43 - 2017-09-16/22:17:43, 130.0, wpaterson(EVA),"  Partial crossing, Bz reversal, elect beams"
2017-09-16/22:25:13 - 2017-09-16/22:27:33, 130.0, wpaterson(EVA),"  Partial crossing, Bz reversal"
2017-09-16/22:34:03 - 2017-09-16/22:36:33, 130.0, wpaterson(EVA),"  partial crossings, Bz reversals"
2017-09-16/22:36:33 - 2017-09-16/22:39:13, 130.0, wpaterson(EVA),"  partial crossings, Bz reversals"
2017-09-16/22:40:33 - 2017-09-16/22:42:33, 110.0, wpaterson(EVA),  Partial MP
2017-09-16/23:43:23 - 2017-09-16/23:45:33, 140.0, wpaterson(EVA),  MP crossing w/null
2017-09-16/23:45:33 - 2017-09-16/23:48:03, 140.0, wpaterson(EVA),  Crossing w/ Bz reversal
2017-09-17/00:43:23 - 2017-09-17/00:45:43, 140.0, wpaterson(EVA),  Partial w/Bz reversal
2017-09-17/00:45:43 - 2017-09-17/00:48:03, 140.0, wpaterson(EVA),  Partial w/Bz reversal
2017-09-17/01:09:13 - 2017-09-17/01:11:13, 100.0, wpaterson(EVA),  Partial MP
2017-09-17/04:59:13 - 2017-09-17/05:01:03, 100.0, wpaterson(EVA), Msheath Current sheet
2017-09-17/06:35:43 - 2017-09-17/06:36:53, 110.0, wpaterson(EVA),  Partial MP
2017-09-17/06:43:43 - 2017-09-17/06:45:23, 120.0, wpaterson(EVA),  turbulent current sheet
2017-09-17/22:02:03 - 2017-09-17/22:04:23, 120.0, wpaterson(EVA),  FTE? elect beam
2017-09-17/22:04:43 - 2017-09-17/22:06:53, 110.0, wpaterson(EVA),  FTE?
2017-09-17/22:28:23 - 2017-09-17/22:30:23, 100.0, wpaterson(EVA),  FTE?
2017-09-17/22:30:23 - 2017-09-17/22:32:33, 100.0, wpaterson(EVA),  FTE?
2017-09-17/22:41:43 - 2017-09-17/22:45:03, 100.0, wpaterson(EVA),  FTE?
2017-09-17/23:41:13 - 2017-09-17/23:43:53, 110.0, wpaterson(EVA),  Partial w/ Bz reversal and weak B
2017-09-17/23:43:53 - 2017-09-17/23:46:43, 110.0, wpaterson(EVA),  Partial w/ Bz reversal and weak B
