DATETIME,FOM,ID,DISCUSSION
2020-02-04/19:36:53 - 2020-02-04/19:39:13, 110.0, achasapis(EVA),  Partial MP crossing
2020-02-04/19:39:13 - 2020-02-04/19:41:43, 110.0, achasapis(EVA),  Partial MP crossing
2020-02-04/19:43:03 - 2020-02-04/19:45:03, 110.0, achasapis(EVA), Partial MP crossing 
2020-02-04/19:45:03 - 2020-02-04/19:47:13, 110.0, achasapis(EVA), Partial MP crossing 
2020-02-04/19:52:53 - 2020-02-04/19:56:23, 110.0, achasapis(EVA), Partial MP crossing 
2020-02-04/20:04:13 - 2020-02-04/20:06:53, 160.0, tphan(EVA), Magnetopause crossing 
2020-02-04/20:18:43 - 2020-02-04/20:21:03, 110.0, achasapis(EVA),  Partial Magnetopause crossing
2020-02-04/20:21:03 - 2020-02-04/20:23:23, 110.0, achasapis(EVA),  Partial Magnetopause crossing
2020-02-04/20:29:03 - 2020-02-04/20:30:23, 110.0, achasapis(EVA), Possible FTE
2020-02-04/20:30:53 - 2020-02-04/20:31:23, 110.0, achasapis(EVA), Possible FTE 
2020-02-05/16:40:33 - 2020-02-05/16:42:43, 110.0, tphan(EVA), Solar wind current sheet 
2020-02-05/16:42:43 - 2020-02-05/16:44:43, 110.0, tphan(EVA), Solar wind current sheet 
2020-02-05/16:44:43 - 2020-02-05/16:46:53, 110.0, tphan(EVA), Solar wind current sheet 
2020-02-05/20:17:43 - 2020-02-05/20:21:23, 110.0, achasapis(EVA),  Solar wind current sheet
2020-02-06/02:39:43 - 2020-02-06/02:42:43, 140.0, achasapis(EVA)," Solar wind current sheet, possible jet "
2020-02-06/02:50:13 - 2020-02-06/02:53:03, 110.0, achasapis(EVA),  Solar wind current sheet
2020-02-06/03:32:03 - 2020-02-06/03:34:43, 140.0, achasapis(EVA), Solar wind current sheet with possible jet and magnetic hole 
2020-02-06/03:56:53 - 2020-02-06/03:58:33, 110.0, achasapis(EVA), Two solar wind current sheets 
2020-02-06/04:01:03 - 2020-02-06/04:02:33, 110.0, achasapis(EVA),  Solar wind current sheet
2020-02-06/04:07:23 - 2020-02-06/04:08:43, 110.0, tphan(EVA), Solar wind current sheet 
2020-02-06/04:19:53 - 2020-02-06/04:22:23, 110.0, achasapis(EVA),  Solar wind current sheet
2020-02-06/05:02:53 - 2020-02-06/05:05:23, 140.0, tphan(EVA),  possible reconnecting current sheet
2020-02-06/05:05:23 - 2020-02-06/05:07:43, 140.0, tphan(EVA),  possible reconnecting current sheet
2020-02-06/05:07:43 - 2020-02-06/05:10:13, 140.0, tphan(EVA),  possible reconnecting current sheet
2020-02-06/05:10:13 - 2020-02-06/05:12:33, 140.0, tphan(EVA),  possible reconnecting current sheet
2020-02-06/05:12:33 - 2020-02-06/05:15:03, 140.0, tphan(EVA),  possible reconnecting current sheet
2020-02-06/05:18:03 - 2020-02-06/05:21:03, 110.0, achasapis(EVA), Solar wind magnetic holes 
2020-02-06/05:25:53 - 2020-02-06/05:27:43, 110.0, achasapis(EVA), Two solar wind current sheets 
2020-02-06/05:30:03 - 2020-02-06/05:31:23, 110.0, tphan(EVA), Solar wind current sheet 
2020-02-06/05:32:43 - 2020-02-06/05:33:53, 110.0, achasapis(EVA), Solar wind current sheet 
2020-02-06/06:00:53 - 2020-02-06/06:02:53, 110.0, achasapis(EVA), Solar wind current sheet 
2020-02-06/06:05:23 - 2020-02-06/06:07:13, 110.0, achasapis(EVA),  Solar wind current sheet
2020-02-06/06:31:33 - 2020-02-06/06:34:33, 140.0, achasapis(EVA), Solar wint current sheet with possible jet 
2020-02-06/07:38:33 - 2020-02-06/07:40:23, 110.0, achasapis(EVA), Solar wind current sheet 
2020-02-06/07:51:13 - 2020-02-06/07:52:43, 110.0, achasapis(EVA), Solar wind current sheet 
2020-02-06/07:55:33 - 2020-02-06/07:57:53, 140.0, achasapis(EVA),  Solar wind current sheet with possible jet
2020-02-06/08:29:13 - 2020-02-06/08:31:23, 110.0, achasapis(EVA), Solar wind current sheet and magnetic hole 
2020-02-06/08:33:43 - 2020-02-06/08:35:33, 110.0, achasapis(EVA), Solar wind current sheet 
2020-02-06/08:46:53 - 2020-02-06/08:49:13, 110.0, achasapis(EVA), Solar wind current sheet 
2020-02-06/08:49:13 - 2020-02-06/08:51:23, 110.0, achasapis(EVA), Solar wind current sheet 
2020-02-06/08:51:23 - 2020-02-06/08:53:43, 110.0, achasapis(EVA), Solar wind current sheet 
2020-02-06/08:59:53 - 2020-02-06/09:02:53, 110.0, achasapis(EVA)," Solar wind current sheet, bifurcated "
2020-02-06/09:35:33 - 2020-02-06/09:37:43, 110.0, achasapis(EVA), Solar wind magnetic hole and current sheet structure
2020-02-06/09:49:33 - 2020-02-06/09:51:13, 110.0, tphan(EVA),  Solar wind current sheet and magnetic hole with B null
2020-02-06/09:51:13 - 2020-02-06/09:53:03, 110.0, tphan(EVA),  Solar wind current sheet and magnetic hole with B null
2020-02-06/09:53:03 - 2020-02-06/09:54:43, 110.0, tphan(EVA),  Solar wind current sheet and magnetic hole with B null
2020-02-06/10:15:33 - 2020-02-06/10:17:43, 150.0, tphan(EVA),  SW CS with possible jets
2020-02-06/10:31:43 - 2020-02-06/10:33:43, 110.0, tphan(EVA), Solar wind current sheet Bx reversal 
2020-02-06/10:33:43 - 2020-02-06/10:35:43, 110.0, tphan(EVA), Solar wind current sheet Bx reversal 
2020-02-06/10:35:43 - 2020-02-06/10:37:43, 110.0, tphan(EVA), Solar wind current sheet Bx reversal 
2020-02-06/10:44:33 - 2020-02-06/10:45:23, 110.0, achasapis(EVA), Solar wind magentic hole  
2020-02-06/10:47:23 - 2020-02-06/10:48:43, 110.0, achasapis(EVA), Solar wind magentic hole 
2020-02-06/11:20:13 - 2020-02-06/11:21:23, 110.0, achasapis(EVA), Solar wind magnetic hole 
2020-02-06/11:21:23 - 2020-02-06/11:23:13, 110.0, tphan(EVA),  Solar wind current sheet
2020-02-06/12:32:43 - 2020-02-06/12:35:53, 110.0, achasapis(EVA), Solar wind current sheet 
2020-02-06/13:35:03 - 2020-02-06/13:40:53, 140.0, achasapis(EVA)," Solar wind current sheet with possible jet, Bx reversal "
2020-02-06/13:42:33 - 2020-02-06/13:44:23, 110.0, achasapis(EVA), Solar wind current sheet 
2020-02-06/14:16:43 - 2020-02-06/14:19:43, 160.0, achasapis(EVA), Solar wind current sheet with jet 
2020-02-06/15:34:23 - 2020-02-06/15:37:13, 110.0, achasapis(EVA), Two solar wind current sheets
2020-02-06/15:45:33 - 2020-02-06/15:48:13, 140.0, achasapis(EVA), Solar wind current sheet with possible jet 
2020-02-06/17:24:03 - 2020-02-06/17:26:23, 110.0, achasapis(EVA), Solar wind current sheet 
2020-02-06/20:10:03 - 2020-02-06/20:12:23, 110.0, tphan(EVA),  SW CS with possible jets
2020-02-06/20:12:23 - 2020-02-06/20:14:43, 110.0, tphan(EVA),  SW CS with possible jets
2020-02-06/20:14:43 - 2020-02-06/20:17:03, 110.0, tphan(EVA),  SW CS with possible jets
2020-02-06/21:03:23 - 2020-02-06/21:05:23, 150.0, tphan(EVA),  SW CS with possible jets
2020-02-06/21:05:23 - 2020-02-06/21:07:33, 150.0, tphan(EVA),  SW CS with possible jets
2020-02-07/01:59:03 - 2020-02-07/02:00:53, 110.0, tphan(EVA),  SW CS
2020-02-07/02:03:33 - 2020-02-07/02:05:53, 110.0, tphan(EVA),  SW CS
