DATETIME,FOM,ID,DISCUSSION
2017-05-27/23:16:03 - 2017-05-27/23:18:03,  90.0, ykhotyaintsev(EVA),  PSBL ion beam
2017-05-27/23:18:03 - 2017-05-27/23:20:03,  90.0, ykhotyaintsev(EVA),  PSBL ion beam
2017-05-27/23:26:13 - 2017-05-27/23:28:23, 120.0, ykhotyaintsev(EVA),  PSBL
2017-05-27/23:28:23 - 2017-05-27/23:30:43, 120.0, ykhotyaintsev(EVA),  PSBL
2017-05-27/23:30:43 - 2017-05-27/23:32:53, 120.0, ykhotyaintsev(EVA),  PSBL
2017-05-27/23:32:53 - 2017-05-27/23:35:13, 120.0, ykhotyaintsev(EVA),  PSBL
2017-05-27/23:46:23 - 2017-05-27/23:48:33, 120.0, ykhotyaintsev(EVA),  PSBL
2017-05-27/23:48:33 - 2017-05-27/23:50:53, 120.0, ykhotyaintsev(EVA),  PSBL
2017-05-27/23:50:53 - 2017-05-27/23:53:03, 120.0, ykhotyaintsev(EVA),  PSBL
2017-05-27/23:53:03 - 2017-05-27/23:55:03,  45.0, ykhotyaintsev(EVA),  fill
2017-05-27/23:55:03 - 2017-05-27/23:57:23, 110.0, ykhotyaintsev(EVA),  PSBL
2017-05-27/23:57:23 - 2017-05-27/23:59:33, 110.0, ykhotyaintsev(EVA),  PSBL
2017-05-27/23:59:33 - 2017-05-28/00:01:53, 110.0, ykhotyaintsev(EVA),  PSBL
2017-05-28/00:01:53 - 2017-05-28/00:04:03, 110.0, ykhotyaintsev(EVA),  PSBL
2017-05-28/00:04:03 - 2017-05-28/00:06:23, 110.0, ykhotyaintsev(EVA),  PSBL
2017-05-28/00:06:23 - 2017-05-28/00:08:33,  45.0, ykhotyaintsev(EVA),  fill
2017-05-28/00:08:33 - 2017-05-28/00:10:43,  45.0, ykhotyaintsev(EVA),  fill
2017-05-28/00:10:43 - 2017-05-28/00:12:53,  45.0, ykhotyaintsev(EVA),  fill
2017-05-28/00:12:53 - 2017-05-28/00:15:03, 110.0, ykhotyaintsev(EVA),  PSBL
2017-05-28/00:15:03 - 2017-05-28/00:17:13, 110.0, ykhotyaintsev(EVA),  PSBL
2017-05-28/00:17:13 - 2017-05-28/00:19:33, 110.0, ykhotyaintsev(EVA),  PSBL
2017-05-28/00:19:33 - 2017-05-28/00:21:43, 110.0, ykhotyaintsev(EVA),  PSBL
2017-05-28/00:35:03 - 2017-05-28/00:37:03, 140.0, ykhotyaintsev(EVA),  BBF and DF
2017-05-28/00:37:03 - 2017-05-28/00:39:13, 140.0, ykhotyaintsev(EVA),  BBF and DF
2017-05-28/00:39:13 - 2017-05-28/00:41:13, 140.0, ykhotyaintsev(EVA),  BBF and DF
2017-05-28/00:41:13 - 2017-05-28/00:43:23, 140.0, ykhotyaintsev(EVA),  BBF and DF
2017-05-28/00:43:23 - 2017-05-28/00:45:23, 140.0, ykhotyaintsev(EVA),  BBF and DF
2017-05-28/03:44:03 - 2017-05-28/03:46:53, 140.0, ykhotyaintsev(EVA),  context
2017-05-28/03:46:53 - 2017-05-28/03:51:13, 180.0, ykhotyaintsev(EVA),  flow and Bz reversal
2017-05-28/03:51:13 - 2017-05-28/03:53:33, 180.0, ykhotyaintsev(EVA),  flow and Bz reversal
2017-05-28/03:53:33 - 2017-05-28/03:55:43, 180.0, ykhotyaintsev(EVA),  flow and Bz reversal
2017-05-28/03:55:43 - 2017-05-28/03:58:03, 180.0, ykhotyaintsev(EVA),  flow and Bz reversal
2017-05-28/03:58:03 - 2017-05-28/04:00:23, 180.0, ykhotyaintsev(EVA),  flow and Bz reversal
2017-05-28/04:00:23 - 2017-05-28/04:02:43, 180.0, ykhotyaintsev(EVA),  flow and Bz reversal
2017-05-28/04:02:43 - 2017-05-28/04:04:53, 180.0, ykhotyaintsev(EVA),  flow and Bz reversal
2017-05-28/04:04:53 - 2017-05-28/04:07:13, 180.0, ykhotyaintsev(EVA),  flow and Bz reversal
2017-05-28/04:07:13 - 2017-05-28/04:09:33, 180.0, ykhotyaintsev(EVA),  flow and Bz reversal
2017-05-28/04:09:33 - 2017-05-28/04:11:43, 180.0, ykhotyaintsev(EVA), BBF
2017-05-28/04:11:43 - 2017-05-28/04:13:53, 180.0, ykhotyaintsev(EVA), BBF
2017-05-28/04:13:53 - 2017-05-28/04:16:03, 180.0, ykhotyaintsev(EVA), BBF
2017-05-28/04:16:03 - 2017-05-28/04:18:13, 180.0, ykhotyaintsev(EVA), BBF
2017-05-28/04:18:13 - 2017-05-28/04:20:03, 180.0, ykhotyaintsev(EVA),  BBF
2017-05-28/04:20:03 - 2017-05-28/04:22:03, 180.0, ykhotyaintsev(EVA),  BBF
2017-05-28/04:22:03 - 2017-05-28/04:23:53, 180.0, ykhotyaintsev(EVA),  BBF
2017-05-28/04:23:53 - 2017-05-28/04:25:53, 180.0, ykhotyaintsev(EVA),  BBF
2017-05-28/04:25:53 - 2017-05-28/04:28:13, 140.0, ykhotyaintsev(EVA),  BBF
2017-05-28/04:28:13 - 2017-05-28/04:30:43, 140.0, ykhotyaintsev(EVA),  BBF
2017-05-28/04:30:43 - 2017-05-28/04:33:03, 140.0, ykhotyaintsev(EVA),  BBF
2017-05-28/04:33:03 - 2017-05-28/04:34:43, 130.0, ykhotyaintsev(EVA),  BBF
2017-05-28/04:34:43 - 2017-05-28/04:36:33, 130.0, ykhotyaintsev(EVA),  BBF
2017-05-28/04:36:33 - 2017-05-28/04:38:13, 130.0, ykhotyaintsev(EVA),  BBF
2017-05-28/04:38:13 - 2017-05-28/04:41:33, 130.0, ykhotyaintsev(EVA),  BBF abd DF
2017-05-28/04:41:33 - 2017-05-28/04:43:23, 110.0, ykhotyaintsev(EVA),  fill
2017-05-28/04:43:23 - 2017-05-28/04:48:13, 160.0, ykhotyaintsev(EVA),"  PSBL, cold ions"
2017-05-28/04:48:13 - 2017-05-28/04:49:33, 110.0, ykhotyaintsev(EVA),  fill
2017-05-28/04:49:33 - 2017-05-28/04:51:23, 130.0, ykhotyaintsev(EVA),  BBF
