DATETIME,FOM,ID,DISCUSSION
2016-05-25/03:55:24 - 2016-05-25/03:57:54, 40.0, musanova(EVA)," Dipolarization front, BBFs, energetic particle injections"
2016-05-25/03:57:54 - 2016-05-25/04:00:14, 40.0, musanova(EVA)," Dipolarization front, BBFs, energetic particle injections"
2016-05-25/04:00:14 - 2016-05-25/04:02:44, 40.0, musanova(EVA)," Dipolarization front, BBFs, energetic particle injections"
2016-05-25/04:02:44 - 2016-05-25/04:05:14, 40.0, musanova(EVA)," Dipolarization front, BBFs, energetic particle injections"
2016-05-25/04:05:14 - 2016-05-25/04:07:44, 40.0, musanova(EVA)," Dipolarization front, BBFs, energetic particle injections"
2016-05-25/04:07:44 - 2016-05-25/04:10:04, 40.0, musanova(EVA)," Dipolarization front, BBFs, energetic particle injections"
2016-05-25/04:10:04 - 2016-05-25/04:12:34, 40.0, musanova(EVA)," Dipolarization front, BBFs, energetic particle injections"
2016-05-25/04:12:34 - 2016-05-25/04:15:04, 40.0, musanova(EVA)," Dipolarization front, BBFs, energetic particle injections"
2016-05-25/04:15:04 - 2016-05-25/04:17:34, 40.0, musanova(EVA)," Dipolarization front, BBFs, energetic particle injections"
2016-05-25/04:17:34 - 2016-05-25/04:19:54, 40.0, musanova(EVA)," Dipolarization front, BBFs, energetic particle injections"
2016-05-25/04:19:54 - 2016-05-25/04:22:24, 40.0, musanova(EVA)," Dipolarization front, BBFs, energetic particle injections"
2016-05-25/04:22:24 - 2016-05-25/04:24:54, 40.0, musanova(EVA)," Dipolarization front, BBFs, energetic particle injections"
2016-05-25/04:24:54 - 2016-05-25/04:27:24, 40.0, musanova(EVA)," Dipolarization front, BBFs, energetic particle injections"
2016-05-25/04:27:24 - 2016-05-25/04:29:44, 40.0, musanova(EVA)," Dipolarization front, BBFs, energetic particle injections"
2016-05-25/04:29:44 - 2016-05-25/04:32:14, 40.0, musanova(EVA)," Dipolarization front, BBFs, energetic particle injections"
2016-05-25/04:32:14 - 2016-05-25/04:34:44, 40.0, musanova(EVA)," Dipolarization front, BBFs, energetic particle injections"
2016-05-25/08:43:14 - 2016-05-25/08:53:04, 20.0, musanova(EVA),  PSBL crossing
2016-05-25/10:33:04 - 2016-05-25/10:42:54, 20.0, musanova(EVA),  PSBL crossing
2016-05-25/17:20:54 - 2016-05-25/17:23:04, 30.0, musanova(EVA),"  Dipolarization front, BBFs, waves, injections"
2016-05-25/17:23:04 - 2016-05-25/17:25:14, 30.0, musanova(EVA),"  Dipolarization front, BBFs, waves, injections"
2016-05-25/17:25:14 - 2016-05-25/17:27:24, 30.0, musanova(EVA),"  Dipolarization front, BBFs, waves, injections"
2016-05-25/17:27:24 - 2016-05-25/17:29:44, 30.0, musanova(EVA),"  Dipolarization front, BBFs, waves, injections"
2016-05-25/17:29:44 - 2016-05-25/17:31:54, 30.0, musanova(EVA),"  Dipolarization front, BBFs, waves, injections"
2016-05-25/17:31:54 - 2016-05-25/17:34:04, 30.0, musanova(EVA),"  Dipolarization front, BBFs, waves, injections"
2016-05-25/20:10:04 - 2016-05-25/20:12:34, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
2016-05-25/20:12:34 - 2016-05-25/20:15:04, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
2016-05-25/20:15:04 - 2016-05-25/20:17:34, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
2016-05-25/20:17:34 - 2016-05-25/20:20:04, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
2016-05-25/20:20:04 - 2016-05-25/20:22:24, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
2016-05-25/20:22:24 - 2016-05-25/20:24:54, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
2016-05-25/20:24:54 - 2016-05-25/20:27:24, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
2016-05-25/20:27:24 - 2016-05-25/20:29:54, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
2016-05-25/20:29:54 - 2016-05-25/20:32:24, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
2016-05-25/20:32:24 - 2016-05-25/20:34:54, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
2016-05-25/20:34:54 - 2016-05-25/20:37:24, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
2016-05-25/20:37:24 - 2016-05-25/20:39:54, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
2016-05-25/20:39:54 - 2016-05-25/20:42:24, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
2016-05-25/20:42:24 - 2016-05-25/20:44:54, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
2016-05-25/20:44:54 - 2016-05-25/20:47:14, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
2016-05-25/20:47:14 - 2016-05-25/20:49:44, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
2016-05-25/20:49:44 - 2016-05-25/20:52:14, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
2016-05-25/20:52:14 - 2016-05-25/20:54:44, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
2016-05-25/20:54:44 - 2016-05-25/20:57:14, 40.0, musanova(EVA),"  Conjunction in L with VAP, wave activity"
