DATETIME,FOM,ID,DISCUSSION
2016-06-05/04:07:34 - 2016-06-05/04:09:54, 20.0, ajaynes(EVA),"  Fast flows, energetic particles, dipolarization fronts"
2016-06-05/04:09:54 - 2016-06-05/04:12:24, 20.0, ajaynes(EVA),"  Fast flows, energetic particles, dipolarization fronts"
2016-06-05/04:12:24 - 2016-06-05/04:14:44, 20.0, ajaynes(EVA),"  Fast flows, energetic particles, dipolarization fronts"
2016-06-05/04:14:44 - 2016-06-05/04:17:14, 20.0, ajaynes(EVA),"  Fast flows, energetic particles, dipolarization fronts"
2016-06-05/04:17:14 - 2016-06-05/04:19:34, 20.0, ajaynes(EVA),"  Fast flows, energetic particles, dipolarization fronts"
2016-06-05/04:19:34 - 2016-06-05/04:21:54, 20.0, ajaynes(EVA),"  Fast flows, energetic particles, dipolarization fronts"
2016-06-05/04:21:54 - 2016-06-05/04:24:24, 20.0, ajaynes(EVA),"  Fast flows, energetic particles, dipolarization fronts"
2016-06-05/04:24:24 - 2016-06-05/04:26:44, 20.0, ajaynes(EVA),"  Fast flows, energetic particles, dipolarization fronts"
2016-06-05/05:09:04 - 2016-06-05/05:11:24, 20.0, ajaynes(EVA),"  Fast flows, energetic particles, wave activity"
2016-06-05/05:11:24 - 2016-06-05/05:13:34, 20.0, ajaynes(EVA),"  Fast flows, energetic particles, wave activity"
2016-06-05/05:13:34 - 2016-06-05/05:15:54, 20.0, ajaynes(EVA),"  Fast flows, energetic particles, wave activity"
2016-06-05/06:00:24 - 2016-06-05/06:02:24, 15.0, ajaynes(EVA),"  Dipolarization front signature, some wave activity"
2016-06-05/06:02:24 - 2016-06-05/06:04:34, 15.0, ajaynes(EVA),"  Dipolarization front signature, some wave activity"
2016-06-05/06:04:34 - 2016-06-05/06:06:34, 15.0, ajaynes(EVA),"  Dipolarization front signature, some wave activity"
2016-06-05/06:06:34 - 2016-06-05/06:08:44, 15.0, ajaynes(EVA),"  Dipolarization front signature, some wave activity"
2016-06-05/06:25:34 - 2016-06-05/06:27:44, 15.0, ajaynes(EVA)," Dipolarization front signatures, enhanced wave activity "
2016-06-05/06:27:44 - 2016-06-05/06:29:44, 15.0, ajaynes(EVA)," Dipolarization front signatures, enhanced wave activity "
2016-06-05/06:29:44 - 2016-06-05/06:31:54, 15.0, ajaynes(EVA)," Dipolarization front signatures, enhanced wave activity "
2016-06-05/06:31:54 - 2016-06-05/06:34:04, 15.0, ajaynes(EVA)," Dipolarization front signatures, enhanced wave activity "
2016-06-05/06:45:04 - 2016-06-05/06:47:14, 20.0, ajaynes(EVA),"  Fast flows, stronger wave activity"
2016-06-05/06:47:14 - 2016-06-05/06:49:14, 20.0, ajaynes(EVA),"  Fast flows, stronger wave activity"
2016-06-05/06:49:14 - 2016-06-05/06:51:24, 20.0, ajaynes(EVA),"  Fast flows, stronger wave activity"
2016-06-05/06:59:14 - 2016-06-05/07:01:44, 15.0, ajaynes(EVA),  Fast flows and intermittent wave activity
2016-06-05/07:01:44 - 2016-06-05/07:04:14, 15.0, ajaynes(EVA),  Fast flows and intermittent wave activity
2016-06-05/10:34:54 - 2016-06-05/10:36:54, 20.0, ajaynes(EVA),"  Particle injection, enhanced wave activity"
2016-06-05/10:36:54 - 2016-06-05/10:39:04, 20.0, ajaynes(EVA),"  Particle injection, enhanced wave activity"
2016-06-05/10:43:04 - 2016-06-05/10:45:14, 15.0, ajaynes(EVA),  Not sure yet - no data
2016-06-05/12:56:14 - 2016-06-05/12:58:24, 15.0, ajaynes(EVA),  Not sure yet - no data
2016-06-05/12:58:24 - 2016-06-05/13:00:24, 15.0, ajaynes(EVA),  Not sure yet - no data
2016-06-05/13:00:24 - 2016-06-05/13:02:34, 15.0, ajaynes(EVA),  Not sure yet - no data
2016-06-05/13:02:34 - 2016-06-05/13:04:44, 15.0, ajaynes(EVA),  Not sure yet - no data
2016-06-05/13:04:44 - 2016-06-05/13:06:44, 15.0, ajaynes(EVA),  Not sure yet - no data
2016-06-05/13:06:44 - 2016-06-05/13:08:54, 15.0, ajaynes(EVA),  Not sure yet - no data
2016-06-05/14:46:44 - 2016-06-05/14:49:14, 15.0, ajaynes(EVA),  Not sure yet - no data
2016-06-05/14:49:14 - 2016-06-05/14:51:44, 15.0, ajaynes(EVA),  Not sure yet - no data
2016-06-05/14:51:44 - 2016-06-05/14:54:14, 15.0, ajaynes(EVA),  Not sure yet - no data
2016-06-05/14:54:14 - 2016-06-05/14:56:44, 15.0, ajaynes(EVA),  Not sure yet - no data
2016-06-05/15:00:54 - 2016-06-05/15:02:44, 15.0, ajaynes(EVA),  Not sure yet - no data
2016-06-05/15:02:44 - 2016-06-05/15:04:44, 15.0, ajaynes(EVA),  Not sure yet - no data
2016-06-05/15:04:44 - 2016-06-05/15:06:34, 15.0, ajaynes(EVA),  Not sure yet - no data
2016-06-05/15:06:34 - 2016-06-05/15:08:34, 15.0, ajaynes(EVA),  Not sure yet - no data
2016-06-05/16:18:34 - 2016-06-05/16:20:44, 15.0, ajaynes(EVA),  Not sure yet - no data
2016-06-05/16:20:44 - 2016-06-05/16:22:44, 15.0, ajaynes(EVA),  Not sure yet - no data
2016-06-05/16:22:44 - 2016-06-05/16:24:54, 15.0, ajaynes(EVA),  Not sure yet - no data
2016-06-05/16:24:54 - 2016-06-05/16:27:04, 15.0, ajaynes(EVA),  Not sure yet - no data
