DATETIME,FOM,ID,DISCUSSION
2016-10-09/12:24:14 - 2016-10-09/12:27:34,  40.0, spetrinec(EVA), LLBL encounter
2016-10-09/12:39:54 - 2016-10-09/12:41:54,  40.0, spetrinec(EVA), LLBL encounter
2016-10-09/12:41:54 - 2016-10-09/12:44:04,  40.0, spetrinec(EVA), LLBL encounter
2016-10-09/12:44:04 - 2016-10-09/12:46:04,  40.0, spetrinec(EVA), LLBL encounter
2016-10-09/12:46:04 - 2016-10-09/12:48:14,  40.0, spetrinec(EVA), LLBL encounter
2016-10-09/13:25:44 - 2016-10-09/13:27:24,  70.0, spetrinec(EVA), Brief LLBL encounter with ion jet reversal
2016-10-09/13:27:24 - 2016-10-09/13:28:44,  40.0, spetrinec(EVA), Brief LLBL encounter
2016-10-09/13:28:44 - 2016-10-09/13:30:14,  40.0, spetrinec(EVA), LLBL encounter
2016-10-09/13:30:14 - 2016-10-09/13:31:34,  40.0, spetrinec(EVA), Brief LLBL encounter with Vx reversal - boundary motion?
2016-10-09/19:02:04 - 2016-10-09/19:04:44, 100.0, spetrinec(EVA), LLBL encounter with jets and current reversal
2016-10-10/00:07:34 - 2016-10-10/00:08:04,  30.0, spetrinec(EVA), Brief encounter with LLBL
2016-10-10/00:20:04 - 2016-10-10/00:21:14,  40.0, spetrinec(EVA), Encounter with edge of LLBL
